species	env	lfc	se	q_value	upper	lower	abn
Prevotella denticola	medium	2.4963768914180307	0.7169300197968127	0.00190391763493314	3.2133069112148434	1.779446871621218	medium
Prevotella denticola	saliva	-1.3812701100057216	0.3635022742009605	2.096905924463524e-4	-1.017767835804761	-1.7447723842066822	model_calculus
Prevotella oris	medium	-1.3677331727832684	0.4637271648596557	0.008701035303623397	-0.9040060079236127	-1.8314603376429242	model_calculus
Prevotella oris	saliva	-4.304667803026552	0.4281098553275818	3.531061257125822e-23	-3.8765579476989704	-4.732777658354134	model_calculus
Prevotella dentalis	medium	2.225341669661302	0.5907936086786401	7.384210828539491e-4	2.8161352783399423	1.6345480609826621	medium
Prevotella dentalis	saliva	-2.3216040570347434	0.23022590266125004	2.6607302386054815e-23	-2.0913781543734933	-2.5518299596959935	model_calculus
Prevotella sp. oral taxon 299	medium	2.4124921896128333	0.3655128993565319	3.6110473192235726e-9	2.778005088969365	2.0469792902563015	medium
Prevotella sp. oral taxon 299	saliva	-0.1499583457232634	0.3567322484746693	0.7084316442497325	0.2067739027514059	-0.5066905941979327	model_calculus
Parabacteroides distasonis	medium	-0.022061252833430522	0.9059669132478421	0.994701874802918	0.8839056604144115	-0.9280281660812726	model_calculus
Parabacteroides distasonis	saliva	-3.116232706040175	1.2977629856171662	0.021704294029586055	-1.8184697204230087	-4.413995691657341	model_calculus
Parabacteroides goldsteinii	medium	2.828542872017019	0.7445433870151361	6.727986544232643e-4	3.5730862590321553	2.083999485001883	medium
Parabacteroides goldsteinii	saliva	3.4914708187776258	0.41861715287852475	2.264595068994737e-16	3.9100879716561505	3.072853665899101	saliva
Tannerella forsythia	medium	0.5670639513245824	0.791044628356686	0.6158047717163789	1.3581085796812684	-0.22398067703210356	medium
Tannerella forsythia	saliva	0.3898536148958849	0.570858907590761	0.539066163085554	0.9607125224866458	-0.18100529269487609	saliva
Porphyromonas crevioricanis	medium	1.2086178606455718	0.824307445870253	0.23787153687058807	2.032925306515825	0.3843104147753188	medium
Porphyromonas crevioricanis	saliva	0.31832721032520217	0.5381449756934871	0.5947162988776566	0.8564721860186892	-0.2198177653682849	saliva
Porphyromonas cangingivalis	medium	3.3876173449535516	0.7540502280724467	5.629715694948733e-5	4.141667573025998	2.633567116881105	medium
Porphyromonas cangingivalis	saliva	2.9245890226007765	0.6315398092955107	6.045498121966919e-6	3.556128831896287	2.293049213305266	saliva
Porphyromonas gingivalis	medium	1.0839643835397836	0.5486062269278877	0.0916562516329878	1.6325706104676714	0.5353581566118959	medium
Porphyromonas gingivalis	saliva	-0.7778827126153484	0.49197583345292084	0.1411049143517745	-0.2859068791624275	-1.2698585460682692	model_calculus
Porphyromonas asaccharolytica	medium	3.3019969807757135	0.8214938879812489	3.2076599152367337e-4	4.123490868756963	2.4805030927944647	medium
Porphyromonas asaccharolytica	saliva	3.783462430572264	0.5362274071374323	4.2871035390538905e-12	4.319689837709697	3.2472350234348317	saliva
Alistipes shahii	medium	2.797984132439141	0.8958942165836045	0.005674666854383727	3.6938783490227456	1.9020899158555364	medium
Alistipes shahii	saliva	0.6433206909419587	0.5740391875532037	0.3028576963530073	1.2173598784951625	0.06928150338875494	saliva
Alistipes indistinctus	medium	2.6975610421776715	0.858046929414591	0.005479736014652843	3.5556079715922624	1.8395141127630805	medium
Alistipes indistinctus	saliva	-0.6890091389269483	0.5911400319145115	0.2850994335190816	-0.09786910701243678	-1.2801491708414598	model_calculus
Odoribacter splanchnicus	medium	0.2338611653202448	1.0047044996047587	0.8826162929800613	1.2385656649250034	-0.7708433342845139	medium
Odoribacter splanchnicus	saliva	-3.3413731230343253	1.327790099122574	0.015924587608177967	-2.0135830239117514	-4.669163222156899	model_calculus
Barnesiella viscericola	medium	4.398289473386532	0.9325732217465681	2.167772392748444e-5	5.3308626951331	3.4657162516399636	medium
Barnesiella viscericola	saliva	3.585877797321837	0.47602410856185884	1.3429352345157405e-13	4.061901905883696	3.109853688759978	saliva
Muribaculum intestinale	medium	3.515107858366029	1.0260891435848267	0.0022718519752230803	4.541197001950856	2.489018714781202	medium
Muribaculum intestinale	saliva	2.293868451907256	0.5371428331752635	2.984887289074645e-5	2.8310112850825195	1.7567256187319924	saliva
Sodaliphilus pleomorphus	medium	1.86003845008834	0.9326051146007036	0.08867785906991577	2.7926435646890435	0.9274333354876364	medium
Sodaliphilus pleomorphus	saliva	-0.5582716020140315	0.5072475926630592	0.30980018520301034	-0.05102400935097229	-1.0655191946770906	model_calculus
Paludibacter propionicigenes	medium	1.2614150618413318	0.7996192115593939	0.197872299835319	2.0610342734007254	0.4617958502819379	medium
Paludibacter propionicigenes	saliva	-1.3354774530493556	1.2556177011967824	0.32585069530725835	-0.07985975185257321	-2.591095154246138	model_calculus
Labilibaculum antarcticum	medium	0.9143746591031112	0.6067686813652289	0.22266039193599996	1.52114334046834	0.30760597773788234	medium
Labilibaculum antarcticum	saliva	-0.31596601401591595	1.2287152120015343	0.8179759463086234	0.9127491979856184	-1.5446812260174503	model_calculus
Fibrobacter succinogenes	medium	-0.15598085668785822	0.5032448660054396	0.8454691490423396	0.3472640093175814	-0.6592257226932978	model_calculus
Fibrobacter succinogenes	saliva	-0.9872137203916326	1.2330001765041616	0.46421080085632926	0.24578645611252903	-2.2202138968957943	model_calculus
Akkermansia muciniphila	medium	-0.6325132202572896	0.738669440361847	0.540891364389428	0.10615622010455739	-1.3711826606191366	model_calculus
Akkermansia muciniphila	saliva	-5.250665992652605	0.49334000469208167	8.857658474153739e-26	-4.757325987960524	-5.744005997344686	model_calculus
Treponema parvum	medium	-1.181040089850113	0.551757712304277	0.06499727225880486	-0.629282377545836	-1.73279780215439	model_calculus
Treponema parvum	saliva	1.6473630387552984	0.6610424856486791	0.016997933396399302	2.3084055244039776	0.9863205531066194	saliva
Treponema medium	medium	-0.8954523309635185	0.5606427048016264	0.19207280079642078	-0.33480962616189214	-1.456095035765145	model_calculus
Treponema medium	saliva	4.302237641617458	0.7146788430653237	3.770754980197685e-9	5.016916484682781	3.587558798552134	saliva
Treponema brennaborense	medium	0.2572742657102669	0.45533439254705277	0.7217366712886183	0.7126086582573197	-0.19806012683678587	medium
Treponema brennaborense	saliva	-2.1913020193000454	0.4694005909768659	5.139616500646064e-6	-1.7219014283231795	-2.6607026102769114	model_calculus
Treponema putidum	medium	0.8946649488933259	0.3150584945408757	0.011688203951900301	1.2097234434342017	0.5796064543524502	medium
Treponema putidum	saliva	1.8265295480807864	1.3853536573017662	0.22355058573772396	3.2118832053825526	0.4411758907790202	saliva
Spirochaeta thermophila	medium	-0.08804744795273134	0.49752877615368635	0.9115085538187454	0.409481328200955	-0.5855762241064177	model_calculus
Spirochaeta thermophila	saliva	-2.5366237329630437	0.5104335303192986	1.2303369857286102e-6	-2.026190202643745	-3.0470572632823423	model_calculus
Candidatus Nanosynbacter lyticus	medium	-0.27115951387183257	1.0763157302400423	0.8730175476569568	0.8051562163682098	-1.347475244111875	model_calculus
Candidatus Nanosynbacter lyticus	saliva	3.546494343425305	0.8571561387762603	5.281371010850403e-5	4.403650482201566	2.6893382046490446	saliva
Cutibacterium acnes	medium	1.220387103456185	0.8920602549669067	0.2740719956486219	2.1124473584230916	0.3283268484892784	medium
Cutibacterium acnes	saliva	3.0974732508278455	0.6601240791228226	4.662352989837052e-6	3.757597329950668	2.437349171705023	saliva
Corynebacterium argentoratense	medium	1.4341988431515504	0.7728303741215938	0.11639048188121534	2.2070292172731443	0.6613684690299566	medium
Corynebacterium argentoratense	saliva	3.0919714370543527	0.5765030409212989	1.580231832075803e-7	3.6684744779756517	2.5154683961330537	saliva
Actinomyces sp. Chiba101	medium	-1.1212986421878397	0.7937212786705995	0.2606795781806564	-0.3275773635172402	-1.9150199208584393	model_calculus
Actinomyces sp. Chiba101	saliva	-0.40208871050075334	0.382729770029415	0.3310728869372099	-0.01935894047133835	-0.7848184805301683	model_calculus
Actinomyces israelii	medium	-1.6746008356907485	0.6960484267541135	0.03463747486993457	-0.978552408936635	-2.370649262444862	model_calculus
Actinomyces israelii	saliva	1.055997669433169	0.6162087283638911	0.10923809892435853	1.67220639779706	0.4397889410692779	saliva
Actinomyces naeslundii	medium	-1.5626146916583887	0.7184220019406037	0.060628380140082955	-0.844192689717785	-2.2810366935989923	model_calculus
Actinomyces naeslundii	saliva	1.3827292445761032	0.4233693353656818	0.0015419254629415167	1.806098579941785	0.9593599092104215	saliva
Actinomyces gaoshouyii	medium	-1.8486706114865092	0.565083419219052	0.0038424912990143232	-1.2835871922674573	-2.413754030705561	model_calculus
Actinomyces gaoshouyii	saliva	1.1108800498281322	0.5661147572974554	0.0643551678212134	1.6769948071255876	0.5447652925306767	saliva
Actinomyces wuliandei	medium	-2.0182794885251365	0.6244447327441301	0.004240426976827267	-1.3938347557810062	-2.6427242212692668	model_calculus
Actinomyces wuliandei	saliva	1.1349126394150533	0.6216288452487111	0.08658981367384949	1.7565414846637644	0.5132837941663422	saliva
Scardovia inopinata	medium	1.9713493454554565	0.7603294183640869	0.021904532901728044	2.731678763819543	1.2110199270913697	medium
Scardovia inopinata	saliva	2.8382262622945564	0.48307793518180864	8.73967013496776e-9	3.321304197476365	2.355148327112748	saliva
Paenibacillus sp. 32O-W	medium	-0.07230975653349336	0.5271977956312603	0.9256708447686235	0.454888039097767	-0.5995075521647537	model_calculus
Paenibacillus sp. 32O-W	saliva	-2.520886041543805	0.5393931974837073	5.033843554031769e-6	-1.9814928440600976	-3.060279239027512	model_calculus
Paenibacillus lycopersici	medium	-0.4645161929236574	0.5161237882723071	0.5121604431488547	0.05160759534864967	-0.9806399811959645	model_calculus
Paenibacillus lycopersici	saliva	-2.9130924779339695	0.5285747540261403	6.9686653266759e-8	-2.3845177239078295	-3.4416672319601096	model_calculus
Cohnella candidum	medium	-1.1242211131815179	0.6759510041956021	0.17379504539823312	-0.4482701089859158	-1.80017211737712	model_calculus
Cohnella candidum	saliva	-3.957812158362835	0.5993091691619994	9.150283333737683e-11	-3.3585029892008356	-4.557121327524834	model_calculus
Streptococcus oralis	medium	3.4182956145378824	0.7857603399386552	9.766168536276394e-5	4.204055954476537	2.632535274599227	medium
Streptococcus oralis	saliva	3.038206362862236	0.31819600343166715	4.9407332637756174e-21	3.3564023662939033	2.7200103594305687	saliva
Streptococcus sanguinis	medium	1.941326345345967	0.6633623753446931	0.009072748741615651	2.6046887206906604	1.277963970001274	medium
Streptococcus sanguinis	saliva	2.5857349038785866	0.3391256797102085	6.832820681832272e-14	2.9248605835887953	2.246609224168378	saliva
Streptococcus mutans	medium	1.3559693747084882	0.6023501363427548	0.050773831609566236	1.958319511051243	0.7536192383657334	medium
Streptococcus mutans	saliva	-0.5374157059876055	0.5056852448965655	0.32585069530725835	-0.03173046109103994	-1.0431009508841709	model_calculus
Streptococcus parasanguinis	medium	4.55260176843532	0.4849840836481327	1.0853160905259063e-18	5.037585852083453	4.067617684787187	medium
Streptococcus parasanguinis	saliva	3.7824319653266443	0.2709916445772602	1.839703918247931e-43	4.053423609903905	3.511440320749384	saliva
Abiotrophia defectiva	medium	1.9460683348713759	1.5047837923047784	0.3065107571716845	3.4508521271761543	0.44128454256659744	medium
Abiotrophia defectiva	saliva	4.618252289590311	0.5727372722714457	2.1935252805916224e-15	5.190989561861756	4.045515017318865	saliva
Aminipila sp. JN-18	medium	-0.04771381254358409	0.8910509877767657	0.9738959522885159	0.8433371752331816	-0.9387648003203498	model_calculus
Aminipila sp. JN-18	saliva	-0.31460680502165594	0.5295120073885328	0.5946488532219744	0.21490520236687682	-0.8441188124101887	model_calculus
Mogibacterium diversum	medium	-0.2780795474322153	0.38548082265127903	0.6158047717163789	0.10740127521906373	-0.6635603700834943	model_calculus
Mogibacterium diversum	saliva	-3.2742375198840623	0.3631167308316283	6.6687650514358515e-19	-2.911120789052434	-3.6373542507156906	model_calculus
Desulfosporosinus orientis	medium	-0.42554160030806853	0.5005323173642718	0.5413213391362605	0.0749907170562033	-0.9260739176723404	model_calculus
Desulfosporosinus orientis	saliva	-2.8741178853183795	0.5133615748176771	4.345915995050995e-8	-2.3607563105007023	-3.3874794601360567	model_calculus
Desulfosporosinus youngiae	medium	-1.9037069338293433	0.5040363846742371	7.258394863915988e-4	-1.3996705491551062	-2.4077433185035804	model_calculus
Desulfosporosinus youngiae	saliva	-4.352283218839654	0.5167786594362358	1.1637184709988535e-16	-3.835504559403418	-4.86906187827589	model_calculus
Selenomonas sputigena	medium	-4.343651877758903	0.6125992411162376	1.5675919568608693e-10	-3.7310526366426657	-4.956251118875141	model_calculus
Selenomonas sputigena	saliva	-5.200153423689782	0.3869785810371325	2.1651621038923082e-40	-4.81317484265265	-5.587132004726914	model_calculus
Selenomonas sp. oral taxon 126	medium	-3.0894804917398715	0.7315353545798582	1.6298254760972646e-4	-2.357945137160013	-3.82101584631973	model_calculus
Selenomonas sp. oral taxon 126	saliva	-4.244966822602369	0.4107703326397962	2.1455163657643193e-24	-3.834196489962573	-4.655737155242165	model_calculus
Selenomonas sp. oral taxon 478	medium	-4.097592532391365	1.1415914443611819	0.0013727163917020267	-2.9560010880301837	-5.239183976752547	model_calculus
Selenomonas sp. oral taxon 478	saliva	-5.568841325211749	0.7717872090208134	1.3805254045696011e-12	-4.797054116190935	-6.340628534232563	model_calculus
Enterobacter cloacae	medium	1.2409738333935962	0.7712767545374515	0.18846764464022575	2.0122505879310477	0.46969707885614476	medium
Enterobacter cloacae	saliva	-2.9034828363288168	0.5216761088498961	5.2226097441798305e-8	-2.3818067274789207	-3.4251589451787128	model_calculus
Cardiobacterium hominis	medium	3.204503345062909	0.7850899762826647	2.5382091183422963e-4	3.9895933213455734	2.419413368780244	medium
Cardiobacterium hominis	saliva	8.191499653463868	0.27406037634728087	1.902625366641371e-194	8.465560029811149	7.917439277116587	saliva
Neisseria animaloris	medium	1.675013477104283	0.5408354533044195	0.00603444394626525	2.2158489304087023	1.1341780237998635	medium
Neisseria animaloris	saliva	4.434226141108136	0.2321194310321318	3.0954212086318736e-80	4.666345572140267	4.202106710076004	saliva
Neisseria sp. oral taxon 014	medium	4.124342282484716	0.9936647251251538	2.1219213366637722e-4	5.11800700760987	3.1306775573595624	medium
Neisseria sp. oral taxon 014	saliva	9.242727283981306	0.21118510133202173	0	9.453912385313329	9.031542182649284	saliva
Neisseria sp. ZJ785	medium	1.7284217256973098	0.5861176791784027	0.008701035303623397	2.3145394048757124	1.1423040465189072	medium
Neisseria sp. ZJ785	saliva	4.837044306851084	0.24740728429111708	5.483226023168798e-84	5.084451591142201	4.589637022559967	saliva
Neisseria lactamica	medium	3.4873712726619512	0.9305763399894544	7.857430490534357e-4	4.417947612651406	2.5567949326724966	medium
Neisseria lactamica	saliva	6.9465034478544	0.2740359404338137	3.2546710218731083e-140	7.220539388288214	6.672467507420586	saliva
Neisseria chenwenguii	medium	1.7001449199323733	0.5620286549864597	0.007115009688461011	2.262173574918833	1.1381162649459136	medium
Neisseria chenwenguii	saliva	5.1250759559324495	0.23078753466262333	6.099261573127897e-108	5.355863490595072	4.8942884212698266	saliva
Neisseria zalophi	medium	1.6830823682292984	0.5476161635165758	0.006365612809420556	2.2306985317458743	1.1354662047127224	medium
Neisseria zalophi	saliva	4.271767019498148	0.2634138778145959	3.286457806184451e-58	4.535180897312744	4.008353141683552	saliva
Neisseria elongata	medium	3.563925843085104	1.0991869476751304	0.004166560762943321	4.663112790760234	2.464738895409974	medium
Neisseria elongata	saliva	7.7576682471932665	0.4480254831354268	3.5299863287989425e-66	8.205693730328694	7.309642764057839	saliva
Desulfovibrio piger	medium	1.9507983330612952	0.7617057902722638	0.02354424840677623	2.712504123333559	1.1890925427890315	medium
Desulfovibrio piger	saliva	-2.2001020421562263	0.5015818805641868	1.8196803055794077e-5	-1.6985201615920396	-2.701683922720413	model_calculus
Leptotrichia wadei	medium	3.8762196248524976	0.903329288278767	1.227447998349457e-4	4.779548913131265	2.9728903365737307	medium
Leptotrichia wadei	saliva	4.178310262913764	0.3730268100243052	2.025035797036333e-28	4.551337072938069	3.805283452889459	saliva
Prevotella melaninogenica	medium	2.2872213338524046	0.5423228717253035	1.6409647050540205e-4	2.829544205577708	1.744898462127101	medium
Prevotella melaninogenica	saliva	-1.9699800360343258	0.43377543041375116	9.145804112462091e-6	-1.5362046056205747	-2.403755466448077	model_calculus
Prevotella copri	medium	2.3149488039764727	0.9410542993275316	0.030762461093162746	3.256003103304004	1.3738945046489413	medium
Prevotella copri	saliva	-1.6809077122079725	0.5413777480212623	0.002627748370186104	-1.1395299641867103	-2.2222854602292346	model_calculus
Tannerella sp. oral taxon HOT-286	medium	2.868178538251762	0.634348353993694	5.027506226557121e-5	3.502526892245456	2.233830184258068	medium
Tannerella sp. oral taxon HOT-286	saliva	2.494435799962119	0.6059332317713163	5.75725287223711e-5	3.100369031733435	1.8885025681908028	saliva
Alistipes onderdonkii	medium	3.28606333398856	0.8829166376397499	8.490334640948001e-4	4.16897997162831	2.40314669634881	medium
Alistipes onderdonkii	saliva	3.3485803313583746	0.41762396871485785	3.122369510649621e-15	3.7662043000732326	2.9309563626435167	saliva
Alistipes finegoldii	medium	3.05549399203709	0.9990460532735367	0.006581919412358864	4.054540045310627	2.0564479387635535	medium
Alistipes finegoldii	saliva	3.1901343212318833	0.3982619174005823	3.3058142869661183e-15	3.5883962386324657	2.791872403831301	saliva
Alistipes communis	medium	2.394139377023911	0.8139568903901278	0.008726894407256937	3.2080962674140387	1.5801824866337835	medium
Alistipes communis	saliva	-0.20470065832212092	0.528794237247571	0.7319462910554879	0.3240935789254501	-0.7334948955696919	model_calculus
Alistipes dispar	medium	2.575991551258905	0.8276976638968859	0.005835505559878083	3.403689215155791	1.7482938873620189	medium
Alistipes dispar	saliva	1.430939006852479	1.298026511180499	0.30980018520301034	2.728965518032978	0.13291249567198005	saliva
Treponema denticola	medium	0.3851937166432182	0.6698154987769785	0.7157008476040896	1.0550092154201969	-0.2846217821337603	medium
Treponema denticola	saliva	2.8250795650150478	0.6095337653874778	5.9881470940944554e-6	3.4346133304025255	2.21554579962757	saliva
Treponema pedis	medium	-0.579363848930615	0.7214614539441925	0.573461628081155	0.1420976050135775	-1.3008253028748076	model_calculus
Treponema pedis	saliva	-1.2709663592365024	0.4111952501849005	0.002743757338353009	-0.8597711090516018	-1.682161609421403	model_calculus
Jonquetella anthropi	medium	0.23484119823162086	0.44764158840277535	0.7485689352380962	0.6824827866343962	-0.21280039017115449	medium
Jonquetella anthropi	saliva	-2.213735086778691	0.46194209316861046	2.932151348402112e-6	-1.7517929936100807	-2.675677179947302	model_calculus
Neisseria sp. KEM232	medium	1.6662359160160447	0.5334860711398289	0.005674666854383727	2.1997219871558737	1.1327498448762157	medium
Neisseria sp. KEM232	saliva	5.602387557482176	0.20604508765293336	4.9887010150646564e-161	5.80843264513511	5.396342469829243	saliva
Neisseria shayeganii	medium	1.1971011277931305	0.25376294001172417	2.167772392748444e-5	1.4508640678048548	0.9433381877814063	medium
Neisseria shayeganii	saliva	3.9264136904987117	0.21458295965216959	9.17639922335527e-74	4.140996650150881	3.711830730846542	saliva
Neisseria dentiae	medium	1.1971011277931307	0.2537629400117241	2.167772392748444e-5	1.4508640678048548	0.9433381877814067	medium
Neisseria dentiae	saliva	4.333959669757812	0.20785024880677022	2.7448912048950318e-95	4.541809918564582	4.126109420951042	saliva
Neisseria animalis	medium	1.6898264963088507	0.5533011029526501	0.006622028418798082	2.2431275992615007	1.1365253933562007	medium
Neisseria animalis	saliva	4.787011022393516	0.24423719569112648	2.183773460870984e-84	5.0312482180846425	4.54277382670239	saliva
Eikenella exigua	medium	1.3437297440906053	0.5225186845556957	0.02298632602199797	1.866248428646301	0.8212110595349096	medium
Eikenella exigua	saliva	4.5306307825866	0.3324960887999076	1.7605635904717673e-41	4.863126871386508	4.198134693786693	saliva
Neptunomonas phycophila	medium	0.19427500681747456	0.5123470324415095	0.8104621457563893	0.706622039258984	-0.3180720256240349	medium
Neptunomonas phycophila	saliva	-2.2543012781928375	0.5248875950380792	2.687340473304988e-5	-1.7294136831547582	-2.779188873230917	model_calculus
Campylobacter showae	medium	-3.07802616812717	1.1408110270269889	0.016928958371201012	-1.937215141100181	-4.218837195154158	model_calculus
Campylobacter showae	saliva	-0.030930277843753018	1.0496887015377787	0.9764928208332555	1.0187584236940257	-1.0806189793815317	model_calculus
Bifidobacterium dentium	medium	-0.5212975057792013	0.8091250378772269	0.6651397320033171	0.2878275320980256	-1.3304225436564283	model_calculus
Bifidobacterium dentium	saliva	-4.8396054893104665	0.49364090971288677	4.236597605335967e-22	-4.34596457959758	-5.333246399023353	model_calculus
Gardnerella vaginalis	medium	-2.589840813370797	0.6934971873908709	8.174866327367221e-4	-1.8963436259799262	-3.2833380007616677	model_calculus
Gardnerella vaginalis	saliva	-6.810131475980341	0.3147483722929069	1.5843585017065019e-102	-6.495383103687434	-7.124879848273247	model_calculus
Paenibacillus durus	medium	-1.636635138085993	0.6879027567782809	0.037017259145988704	-0.948732381307712	-2.3245378948642736	model_calculus
Paenibacillus durus	saliva	-4.8440944109270845	0.5513035102467053	4.9773164260514586e-18	-4.292790900680379	-5.39539792117379	model_calculus
Kroppenstedtia eburnea	medium	0.1839300802353121	0.5081792051565952	0.8169977897417924	0.6921092853919073	-0.3242491249212831	medium
Kroppenstedtia eburnea	saliva	-2.2646462047749996	0.5208201324131262	2.1470445156694478e-5	-1.7438260723618733	-2.785466337188126	model_calculus
Capnocytophaga sp. FDAARGOS_737	medium	1.1971011277931298	0.2537629400117241	2.167772392748444e-5	1.4508640678048539	0.9433381877814058	medium
Capnocytophaga sp. FDAARGOS_737	saliva	5.748816117203695	0.23791810045362624	1.7442617561556244e-127	5.986734217657322	5.510898016750069	saliva
Prevotella jejuni	medium	1.8538365517092936	0.41878847008340503	7.167384897812955e-5	2.272625021792699	1.4350480816258886	medium
Prevotella jejuni	saliva	-2.143427803164009	0.3087812272542721	9.413073513398823e-12	-1.834646575909737	-2.452209030418281	model_calculus
Treponema socranskii	medium	-3.9574771191488236	0.7668664420296029	6.665888076315573e-6	-3.1906106771192206	-4.724343561178427	model_calculus
Treponema socranskii	saliva	1.0827959195554948	0.7757567306516793	0.1968983949267046	1.858552650207174	0.30703918890381554	saliva
Treponema sp. RCC2812	medium	0.12013848210447531	0.8344521872307291	0.9249368083041982	0.9545906693352044	-0.7143137051262538	medium
Treponema sp. RCC2812	saliva	-3.675561640980094	0.6110832713105989	3.8650504754484206e-9	-3.0644783696694953	-4.286644912290693	model_calculus
Fretibacterium fastidiosum	medium	-0.19290462312354117	0.9706941839712182	0.899207574965529	0.777789560847677	-1.1635988070947594	model_calculus
Fretibacterium fastidiosum	saliva	1.6690098878206516	0.5312413860253735	0.002327641798551782	2.200251273846025	1.137768501795278	saliva
Actinomyces sp. oral taxon 171	medium	-2.0891054298851306	0.7770254017873803	0.017299532290895175	-1.3120800280977503	-2.866130831672511	model_calculus
Actinomyces sp. oral taxon 171	saliva	0.8172573832596011	0.40761784018220054	0.05862409403327352	1.2248752234418017	0.4096395430774005	saliva
Neisseria bacilliformis	medium	2.138999051501882	0.615638171089095	0.0019375791856378135	2.754637222590977	1.523360880412787	medium
Neisseria bacilliformis	saliva	5.390736968029619	0.2060975643214498	4.208760532958352e-149	5.596834532351068	5.184639403708169	saliva
Eikenella corrodens	medium	1.9763052759872863	0.8187575332854105	0.03430423026359132	2.7950628092726966	1.1575477427018759	medium
Eikenella corrodens	saliva	2.8294220777141854	0.6555935846859513	2.468591033668564e-5	3.4850156624001367	2.173828493028234	saliva
Kingella denitrificans	medium	2.7070942373553404	0.7569505346040623	0.0014262979148493395	3.4640447719594025	1.9501437027512782	medium
Kingella denitrificans	saliva	7.3595291248870085	0.48314067662405824	1.6072064381044634e-51	7.842669801511066	6.876388448262951	saliva
Capnocytophaga ochracea	medium	-0.8470778426452941	0.7040950417233195	0.34293489606947963	-0.14298280092197457	-1.5511728843686137	model_calculus
Capnocytophaga ochracea	saliva	2.462305184777541	0.6047915094682357	6.94281838530424e-5	3.0670966942457767	1.8575136753093053	saliva
Neisseria sicca	medium	0.9821545375821806	0.8126653919516805	0.3426819654626436	1.7948199295338612	0.1694891456305001	medium
Neisseria sicca	saliva	4.222513261169411	0.29336448326330267	3.780649578317498e-46	4.515877744432713	3.929148777906108	saliva
Neisseria brasiliensis	medium	1.7308549357632623	0.5882016012578862	0.008726894407256937	2.3190565370211487	1.142653334505376	medium
Neisseria brasiliensis	saliva	4.825334002168327	0.2417076722393938	1.7505749675038504e-87	5.0670416744077205	4.583626329928933	saliva
Neisseria wadsworthii	medium	1.1971011277931316	0.25376294001172417	2.167772392748444e-5	1.4508640678048557	0.9433381877814074	medium
Neisseria wadsworthii	saliva	3.823932137426512	0.2590911431706627	1.8219492956694215e-48	4.083023280597175	3.5648409942558494	saliva
Neisseria subflava	medium	1.9282563647066362	1.4386148765860929	0.2843300825894487	3.366871241292729	0.4896414881205433	medium
Neisseria subflava	saliva	5.0300674717458795	0.6799780445465545	3.7034665298220786e-13	5.710045516292434	4.350089427199325	saliva
Neisseria canis	medium	1.1971011277931303	0.25376294001172417	2.167772392748444e-5	1.4508640678048543	0.9433381877814061	medium
Neisseria canis	saliva	3.9189698268433695	0.21097921832120156	5.798442726070183e-76	4.129949045164571	3.707990608522168	saliva
Neisseria mucosa	medium	3.797081779236106	1.399889366418248	0.0163276142046995	5.196971145654354	2.3971924128178577	medium
Neisseria mucosa	saliva	7.762731326027539	0.607898692444311	1.3512517847969066e-36	8.37063001847185	7.1548326335832275	saliva
Neisseria flavescens	medium	3.9098957435722244	1.3294888295030551	0.008726894407256937	5.239384573075279	2.5804069140691692	medium
Neisseria flavescens	saliva	6.925473662199349	0.7374680316456785	2.1592160278285327e-20	7.662941693845028	6.18800563055367	saliva
Aggregatibacter segnis	medium	0.0019167912305224633	0.9294864145909363	0.9983545998939691	0.9314032058214587	-0.9275696233604138	medium
Aggregatibacter segnis	saliva	1.298015089059088	0.6312153057773604	0.05220426319753618	1.9292303948364484	0.6667997832817276	saliva
Actinomyces sp. oral taxon 897	medium	0.5416904901355186	0.5115235269777353	0.42125278145316064	1.053214017113254	0.030166963157783333	medium
Actinomyces sp. oral taxon 897	saliva	2.723103694752632	0.5003841414276993	1.024453680554616e-7	3.223487836180331	2.2227195533249327	saliva
Arcanobacterium haemolyticum	medium	0.19346803685134972	0.5387477146402496	0.8169977897417924	0.7322157514915993	-0.3452796777888999	medium
Arcanobacterium haemolyticum	saliva	-0.7234016314474335	1.1846673151619254	0.5864211234921798	0.46126568371449184	-1.908068946609359	model_calculus
Eubacterium limosum	medium	0.5053145539056807	1.0493327459651125	0.7674817809193832	1.5546472998707932	-0.5440181920594318	medium
Eubacterium limosum	saliva	-4.814502743196892	0.5723375096704898	1.2556127239878356e-16	-4.242165233526402	-5.3868402528673816	model_calculus
Veillonella parvula	medium	-0.4849742544763054	0.44286935848587833	0.40448154147253546	-0.04210489599042705	-0.9278436129621837	model_calculus
Veillonella parvula	saliva	-6.075840318939574	0.26028669319924813	4.408081288199323e-119	-5.815553625740326	-6.336127012138822	model_calculus
Veillonella atypica	medium	2.024440372140183	0.6596456437497789	0.006407288599696448	2.684086015889962	1.364794728390404	medium
Veillonella atypica	saliva	-3.9154329671196204	0.384835161629354	1.095095384780065e-23	-3.5305978054902662	-4.300268128748974	model_calculus
Capnocytophaga sp. oral taxon 323	medium	0.13524044026470605	0.5099921050223946	0.8719783466655351	0.6452325452871006	-0.3747516647576885	medium
Capnocytophaga sp. oral taxon 323	saliva	4.156832193042442	0.4896165488109641	6.554233510679695e-17	4.646448741853407	3.667215644231478	saliva
