SampleID	source	taxon	count
SYN018.C0101	saliva	Prevotella intermedia	7
SYN018.C0101	saliva	Prevotella denticola	28
SYN018.C0101	saliva	Prevotella oris	19
SYN018.C0101	saliva	Prevotella sp. oral taxon 299	10
SYN018.C0101	saliva	Homo sapiens	21
SYN018.C0101	saliva	Actinomyces naeslundii	4
SYN018.C0101	saliva	Streptococcus oralis	47
SYN018.C0101	saliva	Streptococcus sanguinis	65
SYN018.C0101	saliva	Streptococcus parasanguinis	286
SYN018.C0101	saliva	Limosilactobacillus pontis	1
SYN018.C0101	saliva	Abiotrophia defectiva	15
SYN018.C0101	saliva	Mogibacterium diversum	226
SYN018.C0101	saliva	Prevotella melaninogenica	239
SYN018.C0101	saliva	Prevotella jejuni	20
SYN018.C0101	saliva	Actinomyces sp. oral taxon 171	9
SYN018.C0101	saliva	Neisseria subflava	10
SYN018.C0101	saliva	Veillonella parvula	1939
SYN018.C0101	saliva	Veillonella atypica	784
SYN018.C0101	saliva	Streptococcus australis	21
SYN018.C0101	saliva	Haemophilus pittmaniae	87
SYN018.C0101	saliva	Veillonella dispar	79
SYN018.C0101	saliva	Streptococcus agalactiae	1
SYN018.C0101	saliva	Streptococcus sp. LPB0220	149
SYN018.C0101	saliva	Streptococcus sp. KS 6	1
SYN018.C0101	saliva	Streptococcus sp. HSISM1	116
SYN018.C0101	saliva	Prevotella scopos	10
SYN018.C0101	sediment	Massilia oculi	5
SYN018.C0101	sediment	Enterococcus faecalis	4
SYN018.C0101	sediment	Homo sapiens	2
SYN018.C0101	skin	Streptococcus canis	8
SYN018.C0101	skin	Streptococcus cristatus	4
SYN018.C0101	skin	Streptococcus vestibularis	1
SYN018.C0101	skin	Peptacetobacter hiranonis	3
SYN018.C0101	skin	Streptococcus oralis	1
SYN018.C0101	skin	Streptococcus parasanguinis	3
SYN018.C0101	skin	Veillonella parvula	11
SYN018.C0101	stool	Streptococcus salivarius	1
SYN018.C0101	stool	Clostridioides difficile	4
SYN018.C0101	stool	Phocaeicola vulgatus	9
SYN018.C0101	stool	Veillonella atypica	1
SYN018.C0101	Unknown	Haemophilus haemolyticus	1
SYN018.C0101	Unknown	Massilia oculi	4
SYN018.C0101	Unknown	Bacillus pumilus	10
SYN018.C0101	Unknown	Streptococcus pyogenes	1
SYN018.C0101	Unknown	Streptococcus anginosus	23
SYN018.C0101	Unknown	Streptococcus intermedius	5
SYN018.C0101	Unknown	Streptococcus cristatus	16
SYN018.C0101	Unknown	Streptococcus gordonii	1
SYN018.C0101	Unknown	Streptococcus milleri	98
SYN018.C0101	Unknown	Limosilactobacillus frumenti	9
SYN018.C0101	Unknown	Lacticaseibacillus paracasei	1066
SYN018.C0101	Unknown	Lactiplantibacillus plantarum	9
SYN018.C0101	Unknown	Carnobacterium maltaromaticum	10
SYN018.C0101	Unknown	Enterococcus faecalis	14
SYN018.C0101	Unknown	Enterococcus cecorum	10
SYN018.C0101	Unknown	Enterococcus avium	10
SYN018.C0101	Unknown	Peptacetobacter hiranonis	7
SYN018.C0101	Unknown	Mogibacterium pumilum	10
SYN018.C0101	Unknown	Bulleidia sp. zg-1006	10
SYN018.C0101	Unknown	Slackia heliotrinireducens	10
SYN018.C0101	Unknown	Cryptobacterium curtum	20
SYN018.C0101	Unknown	Fusobacterium nucleatum	1
SYN018.C0101	Unknown	Phocaeicola vulgatus	1
SYN018.C0101	Unknown	Streptococcus mutans	3
SYN018.C0101	Unknown	Streptococcus parasanguinis	1
SYN018.C0101	Unknown	Limosilactobacillus pontis	78
SYN018.C0101	Unknown	Mogibacterium diversum	4
SYN018.C0101	Unknown	Dialister pneumosintes	15
SYN018.C0101	Unknown	Veillonella parvula	3
SYN018.C0101	Unknown	Streptococcus australis	1
SYN018.C0101	Unknown	Haemophilus pittmaniae	3
SYN018.C0101	Unknown	Streptococcus agalactiae	9
SYN018.C0101	Unknown	Streptococcus sp. LPB0220	1
SYN018.C0101	Unknown	Streptococcus sp. KS 6	89
SYN018.C0101	Unknown	Streptococcus sp. HSISM1	1
SYN018.C0101	Unknown	Streptococcus sp. FDAARGOS_192	20
SYN018.C0101	Unknown	Streptococcus periodonticum	40
SYN018.C0101	Unknown	Veillonella rodentium	5
SYN018.C0101	Unknown	Streptococcus sp. HSISS1	20
SYN018.H0101	indoor_air	Enterococcus faecalis	2398
SYN018.H0101	indoor_air	Enterococcus mundtii	3
SYN018.H0101	indoor_air	Clostridium perfringens	56
SYN018.H0101	indoor_air	Finegoldia magna	13
SYN018.H0101	indoor_air	Anaerococcus prevotii	9
SYN018.H0101	indoor_air	Lancefieldella parvula	15
SYN018.H0101	indoor_air	Selenomonas sputigena	3
SYN018.H0101	indoor_air	Veillonella parvula	207
SYN018.H0101	modern calculus	Dialister pneumosintes	2
SYN018.H0101	plaque	Parvimonas micra	10
SYN018.H0101	plaque	Selenomonas sputigena	3
SYN018.H0101	plaque	Dialister pneumosintes	12
SYN018.H0101	plaque	Veillonella parvula	184
SYN018.H0101	plaque	Veillonella dispar	1
SYN018.H0101	saliva	Streptococcus anginosus	19
SYN018.H0101	saliva	Veillonella nakazawae	6
SYN018.H0101	saliva	Parvimonas micra	1
SYN018.H0101	saliva	Lancefieldella parvula	12
SYN018.H0101	saliva	Mogibacterium diversum	2
SYN018.H0101	saliva	Selenomonas sputigena	1
SYN018.H0101	saliva	Veillonella parvula	136
SYN018.H0101	saliva	Veillonella dispar	9
SYN018.H0101	sediment	Bacillus thuringiensis	2
SYN018.H0101	sediment	Sporosarcina ureae	3
SYN018.H0101	sediment	Enterococcus faecalis	10
SYN018.H0101	sediment	Clostridium perfringens	23
SYN018.H0101	sediment	Finegoldia magna	1
SYN018.H0101	skin	Enterococcus faecium	6
SYN018.H0101	skin	Veillonella parvula	12
SYN018.H0101	stool	Enterococcus faecium	10
SYN018.H0101	stool	Enterococcus mundtii	1
SYN018.H0101	stool	Lacrimispora saccharolytica	1
SYN018.H0101	Unknown	Staphylococcus muscae	10
SYN018.H0101	Unknown	Bacillus sp. V3	10
SYN018.H0101	Unknown	Bacillus cereus	70
SYN018.H0101	Unknown	Bacillus thuringiensis	8
SYN018.H0101	Unknown	Bacillus gobiensis	10
SYN018.H0101	Unknown	Lysinibacillus sp. YS11	10
SYN018.H0101	Unknown	Priestia megaterium	10
SYN018.H0101	Unknown	Psychrobacillus glaciei	20
SYN018.H0101	Unknown	Anoxybacillus flavithermus	10
SYN018.H0101	Unknown	Sporosarcina ureae	17
SYN018.H0101	Unknown	Sporosarcina sp. P37	10
SYN018.H0101	Unknown	Sporosarcina ureilytica	10
SYN018.H0101	Unknown	Sporosarcina pasteurii	10
SYN018.H0101	Unknown	Planococcus halocryophilus	10
SYN018.H0101	Unknown	Paenisporosarcina antarctica	10
SYN018.H0101	Unknown	Jeotgalibacillus malaysiensis	10
SYN018.H0101	Unknown	Staphylospora marina	10
SYN018.H0101	Unknown	Streptococcus dysgalactiae	10
SYN018.H0101	Unknown	Streptococcus anginosus	61
SYN018.H0101	Unknown	Weissella cibaria	10
SYN018.H0101	Unknown	Enterococcus faecium	84
SYN018.H0101	Unknown	Enterococcus faecalis	52
SYN018.H0101	Unknown	Enterococcus mundtii	6176
SYN018.H0101	Unknown	Enterococcus casseliflavus	10
SYN018.H0101	Unknown	Enterococcus durans	20
SYN018.H0101	Unknown	Clostridium perfringens	1
SYN018.H0101	Unknown	Clostridium septicum	10
SYN018.H0101	Unknown	Clostridium fermenticellae	10
SYN018.H0101	Unknown	Lacrimispora saccharolytica	9
SYN018.H0101	Unknown	Veillonella nakazawae	4
SYN018.H0101	Unknown	Finegoldia magna	6
SYN018.H0101	Unknown	Anaerococcus prevotii	1
SYN018.H0101	Unknown	Anaerococcus obesiensis	10
SYN018.H0101	Unknown	Parvimonas micra	9
SYN018.H0101	Unknown	Lancefieldella parvula	3
SYN018.H0101	Unknown	Peptoclostridium acidaminophilum	10
SYN018.H0101	Unknown	Mogibacterium diversum	8
SYN018.H0101	Unknown	Selenomonas sputigena	3
SYN018.H0101	Unknown	Dialister pneumosintes	16
SYN018.H0101	Unknown	Veillonella parvula	11
SYN018.H0101	Unknown	Streptococcus agalactiae	10
SYN018.H0101	Unknown	Streptococcus sp. FDAARGOS_192	10
SYN018.H0101	Unknown	Streptococcus periodonticum	20
SYN018.H0101	Unknown	Enterococcus sp. FDAARGOS_553	10
SYN005.I0101	indoor_air	Staphylococcus aureus	5
SYN005.I0101	indoor_air	Streptococcus pyogenes	8
SYN005.I0101	indoor_air	Streptococcus gordonii	1
SYN005.I0101	indoor_air	Streptococcus milleri	3
SYN005.I0101	indoor_air	Lacticaseibacillus paracasei	1
SYN005.I0101	indoor_air	Enterococcus faecalis	1483
SYN005.I0101	indoor_air	Enterococcus mundtii	1
SYN005.I0101	indoor_air	Clostridium perfringens	36
SYN005.I0101	indoor_air	Clostridioides difficile	9
SYN005.I0101	indoor_air	Mogibacterium pumilum	2
SYN005.I0101	indoor_air	Finegoldia magna	8
SYN005.I0101	indoor_air	Eggerthella sp. HF-1101	1
SYN005.I0101	indoor_air	Olsenella uli	1
SYN005.I0101	indoor_air	Lancefieldella parvula	14
SYN005.I0101	indoor_air	Homo sapiens	8
SYN005.I0101	indoor_air	Actinomyces naeslundii	2
SYN005.I0101	indoor_air	Mogibacterium diversum	1
SYN005.I0101	indoor_air	Selenomonas sputigena	17
SYN005.I0101	indoor_air	Dialister pneumosintes	1
SYN005.I0101	indoor_air	Prevotella melaninogenica	4
SYN005.I0101	indoor_air	Prevotella jejuni	1
SYN005.I0101	indoor_air	Veillonella parvula	89
SYN005.I0101	indoor_air	Selenomonas sp. oral taxon 136	8
SYN005.I0101	indoor_air	Streptococcus sp. KS 6	2
SYN005.I0101	modern calculus	Streptococcus gordonii	1
SYN005.I0101	modern calculus	Selenomonas sp. Marseille-Q3039	2
SYN005.I0101	modern calculus	Olsenella uli	7
SYN005.I0101	modern calculus	Selenomonas sputigena	3
SYN005.I0101	modern calculus	Dialister pneumosintes	9
SYN005.I0101	plaque	Gemella morbillorum	6
SYN005.I0101	plaque	Streptococcus equi	1
SYN005.I0101	plaque	Streptococcus intermedius	152
SYN005.I0101	plaque	Streptococcus pseudoporcinus	9
SYN005.I0101	plaque	Streptococcus cristatus	3
SYN005.I0101	plaque	Streptococcus gordonii	3
SYN005.I0101	plaque	Streptococcus milleri	1
SYN005.I0101	plaque	Streptococcus mitis	3
SYN005.I0101	plaque	Enterococcus mundtii	1
SYN005.I0101	plaque	Anaerostipes rhamnosivorans	2
SYN005.I0101	plaque	Butyrivibrio proteoclasticus	1
SYN005.I0101	plaque	Massilistercora timonensis	1
SYN005.I0101	plaque	Parvimonas micra	84
SYN005.I0101	plaque	Actinomyces oris	28
SYN005.I0101	plaque	Prevotella enoeca	2
SYN005.I0101	plaque	Prevotella fusca	2
SYN005.I0101	plaque	Prevotella denticola	2
SYN005.I0101	plaque	Prevotella oris	60
SYN005.I0101	plaque	Homo sapiens	1
SYN005.I0101	plaque	Actinomyces naeslundii	23
SYN005.I0101	plaque	Streptococcus oralis	6
SYN005.I0101	plaque	Streptococcus sanguinis	6
SYN005.I0101	plaque	Streptococcus mutans	10
SYN005.I0101	plaque	Selenomonas sputigena	58
SYN005.I0101	plaque	Dialister pneumosintes	111
SYN005.I0101	plaque	Prevotella melaninogenica	8
SYN005.I0101	plaque	Actinomyces sp. oral taxon 169	10
SYN005.I0101	plaque	Treponema socranskii	10
SYN005.I0101	plaque	Actinomyces sp. oral taxon 171	23
SYN005.I0101	plaque	Veillonella parvula	871
SYN005.I0101	plaque	Selenomonas sp. oral taxon 136	4
SYN005.I0101	plaque	Streptococcus constellatus	38
SYN005.I0101	plaque	Veillonella dispar	1
SYN005.I0101	plaque	Streptococcus periodonticum	1
SYN005.I0101	plaque	Treponema sp. OMZ 838	10
SYN005.I0101	plaque	Veillonella rodentium	31
SYN005.I0101	saliva	Bacillus cereus	2
SYN005.I0101	saliva	Gemella morbillorum	4
SYN005.I0101	saliva	Streptococcus anginosus	1259
SYN005.I0101	saliva	Streptococcus salivarius	20
SYN005.I0101	saliva	Streptococcus suis	9
SYN005.I0101	saliva	Streptococcus cristatus	16
SYN005.I0101	saliva	Streptococcus gordonii	5
SYN005.I0101	saliva	Streptococcus milleri	5
SYN005.I0101	saliva	Streptococcus mitis	7
SYN005.I0101	saliva	Lacticaseibacillus paracasei	4
SYN005.I0101	saliva	Enterococcus mundtii	6
SYN005.I0101	saliva	Butyrivibrio proteoclasticus	2
SYN005.I0101	saliva	Mogibacterium pumilum	2
SYN005.I0101	saliva	Veillonella nakazawae	140
SYN005.I0101	saliva	Parvimonas micra	85
SYN005.I0101	saliva	Actinomyces oris	2
SYN005.I0101	saliva	Actinomyces pacaensis	69
SYN005.I0101	saliva	Cryptobacterium curtum	1
SYN005.I0101	saliva	Lancefieldella parvula	155
SYN005.I0101	saliva	Prevotella enoeca	8
SYN005.I0101	saliva	Prevotella fusca	7
SYN005.I0101	saliva	Prevotella denticola	18
SYN005.I0101	saliva	Prevotella oris	247
SYN005.I0101	saliva	Prevotella sp. oral taxon 299	20
SYN005.I0101	saliva	Homo sapiens	27
SYN005.I0101	saliva	Actinomyces naeslundii	5
SYN005.I0101	saliva	Adlercreutzia sp. 8CFCBH1	1
SYN005.I0101	saliva	Streptococcus oralis	14
SYN005.I0101	saliva	Streptococcus sanguinis	4
SYN005.I0101	saliva	Lachnoanaerobaculum umeaense	66
SYN005.I0101	saliva	Mogibacterium diversum	197
SYN005.I0101	saliva	Selenomonas sputigena	42
SYN005.I0101	saliva	Selenomonas sp. oral taxon 478	99
SYN005.I0101	saliva	Prevotella melaninogenica	198
SYN005.I0101	saliva	Prevotella jejuni	29
SYN005.I0101	saliva	Actinomyces sp. oral taxon 171	7
SYN005.I0101	saliva	Veillonella parvula	2091
SYN005.I0101	saliva	Veillonella atypica	40
SYN005.I0101	saliva	Selenomonas sp. oral taxon 136	58
SYN005.I0101	saliva	Veillonella dispar	29
SYN005.I0101	saliva	Streptococcus sp. A12	10
SYN005.I0101	saliva	Streptococcus sp. KS 6	4
SYN005.I0101	saliva	Streptococcus sp. NSJ-72	29
SYN005.I0101	saliva	Streptococcus periodonticum	2
SYN005.I0101	sediment	Streptococcus milleri	2
SYN005.I0101	sediment	Enterococcus faecalis	5
SYN005.I0101	sediment	Clostridium perfringens	24
SYN005.I0101	sediment	Brevibacterium sandarakinum	6
SYN005.I0101	sediment	Homo sapiens	4
SYN005.I0101	skin	Staphylococcus aureus	13
SYN005.I0101	skin	Leuconostoc gelidum	8
SYN005.I0101	skin	Enterococcus faecium	5
SYN005.I0101	skin	Prevotella oris	2
SYN005.I0101	skin	Veillonella parvula	18
SYN005.I0101	stool	Enterococcus faecium	7
SYN005.I0101	stool	Clostridioides difficile	8
SYN005.I0101	stool	Enterocloster bolteae	5
SYN005.I0101	stool	Faecalibacterium prausnitzii	50
SYN005.I0101	stool	Massilistercora timonensis	5
SYN005.I0101	stool	Faecalitalea cylindroides	6
SYN005.I0101	stool	Prevotella fusca	1
SYN005.I0101	stool	Lachnoanaerobaculum umeaense	8
SYN005.I0101	Unknown	Orrella dioscoreae	10
SYN005.I0101	Unknown	Staphylococcus aureus	2
SYN005.I0101	Unknown	Bacillus cereus	8
SYN005.I0101	Unknown	Bacillus anthracis	10
SYN005.I0101	Unknown	Planococcus massiliensis	10
SYN005.I0101	Unknown	Streptococcus equi	9
SYN005.I0101	Unknown	Streptococcus pyogenes	2
SYN005.I0101	Unknown	Streptococcus anginosus	61
SYN005.I0101	Unknown	Streptococcus intermedius	18
SYN005.I0101	Unknown	Streptococcus pseudoporcinus	1
SYN005.I0101	Unknown	Streptococcus suis	1
SYN005.I0101	Unknown	Streptococcus cristatus	1
SYN005.I0101	Unknown	Streptococcus sobrinus	10
SYN005.I0101	Unknown	Streptococcus milleri	299
SYN005.I0101	Unknown	Leuconostoc gelidum	2
SYN005.I0101	Unknown	Lacticaseibacillus paracasei	95
SYN005.I0101	Unknown	Enterococcus faecium	8
SYN005.I0101	Unknown	Enterococcus faecalis	12
SYN005.I0101	Unknown	Enterococcus mundtii	222
SYN005.I0101	Unknown	Enterococcus durans	10
SYN005.I0101	Unknown	Enterococcus avium	10
SYN005.I0101	Unknown	Caloranaerobacter azorensis	10
SYN005.I0101	Unknown	Clostridioides difficile	3
SYN005.I0101	Unknown	Anaerostipes rhamnosivorans	8
SYN005.I0101	Unknown	Butyrivibrio fibrisolvens	10
SYN005.I0101	Unknown	Butyrivibrio proteoclasticus	17
SYN005.I0101	Unknown	Enterocloster bolteae	5
SYN005.I0101	Unknown	Oscillibacter sp. NSJ-62	10
SYN005.I0101	Unknown	Fastidiosipila sanguinis	10
SYN005.I0101	Unknown	Mogibacterium pumilum	56
SYN005.I0101	Unknown	Massilistercora timonensis	4
SYN005.I0101	Unknown	Faecalitalea cylindroides	4
SYN005.I0101	Unknown	Selenomonas sp. Marseille-Q3039	8
SYN005.I0101	Unknown	Finegoldia magna	2
SYN005.I0101	Unknown	Parvimonas micra	1
SYN005.I0101	Unknown	Ezakiella massiliensis	10
SYN005.I0101	Unknown	Brevibacterium sandarakinum	4
SYN005.I0101	Unknown	Actinomyces pacaensis	1
SYN005.I0101	Unknown	Slackia heliotrinireducens	10
SYN005.I0101	Unknown	Eggerthella sp. HF-1101	9
SYN005.I0101	Unknown	Cryptobacterium curtum	29
SYN005.I0101	Unknown	Berryella intestinalis	10
SYN005.I0101	Unknown	Olsenella uli	2
SYN005.I0101	Unknown	Lancefieldella parvula	1
SYN005.I0101	Unknown	Fusobacterium gonidiaformans	10
SYN005.I0101	Unknown	Prevotella oris	1
SYN005.I0101	Unknown	Adlercreutzia sp. 8CFCBH1	9
SYN005.I0101	Unknown	Gordonibacter pamelaeae	20
SYN005.I0101	Unknown	Limosilactobacillus pontis	20
SYN005.I0101	Unknown	Lachnoanaerobaculum umeaense	6
SYN005.I0101	Unknown	Mogibacterium diversum	2
SYN005.I0101	Unknown	Peptoniphilus harei	10
SYN005.I0101	Unknown	Selenomonas sp. oral taxon 478	1
SYN005.I0101	Unknown	Dialister pneumosintes	19
SYN005.I0101	Unknown	Veillonella parvula	1
SYN005.I0101	Unknown	Streptococcus constellatus	2
SYN005.I0101	Unknown	Streptococcus sp. KS 6	244
SYN005.I0101	Unknown	Streptococcus sp. NSJ-72	1
SYN005.I0101	Unknown	Streptococcus periodonticum	87
SYN005.I0101	Unknown	Veillonella rodentium	9
SYN006.I0101	indoor_air	Haemophilus parainfluenzae	5
SYN006.I0101	indoor_air	Staphylococcus delphini	1
SYN006.I0101	indoor_air	Paenibacillus borealis	1
SYN006.I0101	indoor_air	Listeria monocytogenes	2
SYN006.I0101	indoor_air	Streptococcus dysgalactiae	1
SYN006.I0101	indoor_air	Streptococcus anginosus	2
SYN006.I0101	indoor_air	Streptococcus milleri	4
SYN006.I0101	indoor_air	Lactobacillus crispatus	10
SYN006.I0101	indoor_air	Oenococcus kitaharae	1
SYN006.I0101	indoor_air	Enterococcus faecalis	3065
SYN006.I0101	indoor_air	Enterococcus mundtii	3
SYN006.I0101	indoor_air	Enterococcus durans	1
SYN006.I0101	indoor_air	Clostridium perfringens	16
SYN006.I0101	indoor_air	Clostridioides difficile	16
SYN006.I0101	indoor_air	Turicibacter sp. H121	1
SYN006.I0101	indoor_air	Finegoldia magna	8
SYN006.I0101	indoor_air	Rothia mucilaginosa	6
SYN006.I0101	indoor_air	Schaalia meyeri	2
SYN006.I0101	indoor_air	Lancefieldella parvula	26
SYN006.I0101	indoor_air	Homo sapiens	10
SYN006.I0101	indoor_air	Streptococcus sanguinis	1
SYN006.I0101	indoor_air	Limosilactobacillus pontis	1
SYN006.I0101	indoor_air	Selenomonas sputigena	6
SYN006.I0101	indoor_air	Prevotella melaninogenica	2
SYN006.I0101	indoor_air	Prevotella jejuni	1
SYN006.I0101	indoor_air	Veillonella parvula	212
SYN006.I0101	indoor_air	Streptococcus sp. KS 6	2
SYN006.I0101	modern calculus	Enterococcus durans	1
SYN006.I0101	modern calculus	Pseudopropionibacterium propionicum	1
SYN006.I0101	modern calculus	Schaalia odontolytica	40
SYN006.I0101	modern calculus	Pauljensenia hongkongensis	3
SYN006.I0101	modern calculus	Olsenella uli	25
SYN006.I0101	modern calculus	Streptococcus sanguinis	1
SYN006.I0101	modern calculus	Dialister pneumosintes	18
SYN006.I0101	plaque	Haemophilus parainfluenzae	13
SYN006.I0101	plaque	Streptococcus intermedius	50
SYN006.I0101	plaque	Streptococcus milleri	1
SYN006.I0101	plaque	Lacticaseibacillus paracasei	1
SYN006.I0101	plaque	Rothia mucilaginosa	1
SYN006.I0101	plaque	Pseudopropionibacterium propionicum	8
SYN006.I0101	plaque	Schaalia odontolytica	33
SYN006.I0101	plaque	Schaalia meyeri	1
SYN006.I0101	plaque	Pauljensenia hongkongensis	1
SYN006.I0101	plaque	Fusobacterium nucleatum	6
SYN006.I0101	plaque	Prevotella enoeca	3
SYN006.I0101	plaque	Prevotella intermedia	7
SYN006.I0101	plaque	Prevotella oris	37
SYN006.I0101	plaque	Streptococcus sanguinis	1
SYN006.I0101	plaque	Streptococcus mutans	10
SYN006.I0101	plaque	Limosilactobacillus pontis	1
SYN006.I0101	plaque	Selenomonas sputigena	9
SYN006.I0101	plaque	Dialister pneumosintes	123
SYN006.I0101	plaque	Prevotella melaninogenica	1
SYN006.I0101	plaque	Veillonella parvula	884
SYN006.I0101	plaque	Streptococcus constellatus	38
SYN006.I0101	plaque	Streptococcus sp. KS 6	2
SYN006.I0101	saliva	Haemophilus parainfluenzae	32
SYN006.I0101	saliva	Paenibacillus borealis	2
SYN006.I0101	saliva	Streptococcus anginosus	696
SYN006.I0101	saliva	Streptococcus salivarius	20
SYN006.I0101	saliva	Streptococcus vestibularis	10
SYN006.I0101	saliva	Streptococcus milleri	4
SYN006.I0101	saliva	Lacticaseibacillus paracasei	5
SYN006.I0101	saliva	Oenococcus kitaharae	1
SYN006.I0101	saliva	Bulleidia sp. zg-1006	1
SYN006.I0101	saliva	Veillonella nakazawae	90
SYN006.I0101	saliva	Rothia mucilaginosa	13
SYN006.I0101	saliva	Schaalia odontolytica	305
SYN006.I0101	saliva	Schaalia meyeri	1
SYN006.I0101	saliva	Pauljensenia hongkongensis	1
SYN006.I0101	saliva	Lancefieldella parvula	143
SYN006.I0101	saliva	Fusobacterium nucleatum	4
SYN006.I0101	saliva	Prevotella enoeca	7
SYN006.I0101	saliva	Prevotella intermedia	33
SYN006.I0101	saliva	Prevotella oris	172
SYN006.I0101	saliva	Homo sapiens	10
SYN006.I0101	saliva	Streptococcus sanguinis	7
SYN006.I0101	saliva	Lachnoanaerobaculum umeaense	66
SYN006.I0101	saliva	Mogibacterium diversum	138
SYN006.I0101	saliva	Selenomonas sputigena	5
SYN006.I0101	saliva	Selenomonas sp. oral taxon 478	10
SYN006.I0101	saliva	Prevotella melaninogenica	107
SYN006.I0101	saliva	Prevotella jejuni	8
SYN006.I0101	saliva	Veillonella parvula	2513
SYN006.I0101	saliva	Veillonella atypica	40
SYN006.I0101	saliva	Veillonella dispar	10
SYN006.I0101	saliva	Streptococcus sp. KS 6	1
SYN006.I0101	saliva	Streptococcus sp. NSJ-72	30
SYN006.I0101	saliva	Streptococcus periodonticum	4
SYN006.I0101	sediment	Enterococcus faecalis	7
SYN006.I0101	sediment	Clostridium perfringens	4
SYN006.I0101	sediment	Finegoldia magna	1
SYN006.I0101	sediment	Collinsella aerofaciens	2
SYN006.I0101	sediment	Streptococcus periodonticum	1
SYN006.I0101	skin	Enterococcus faecium	3
SYN006.I0101	skin	Finegoldia magna	1
SYN006.I0101	skin	Pauljensenia hongkongensis	3
SYN006.I0101	skin	Prevotella oris	1
SYN006.I0101	skin	Veillonella parvula	19
SYN006.I0101	stool	Oenococcus kitaharae	1
SYN006.I0101	stool	Enterococcus faecium	6
SYN006.I0101	stool	Enterococcus mundtii	1
SYN006.I0101	stool	Clostridioides difficile	4
SYN006.I0101	stool	Anaerostipes hadrus	9
SYN006.I0101	stool	Faecalibacterium prausnitzii	10
SYN006.I0101	stool	Massilistercora timonensis	6
SYN006.I0101	stool	Collinsella aerofaciens	6
SYN006.I0101	stool	Lachnoanaerobaculum umeaense	2
SYN006.I0101	stool	Bifidobacterium bifidum	7
SYN006.I0101	Unknown	Staphylococcus delphini	9
SYN006.I0101	Unknown	Psychrobacillus glaciei	10
SYN006.I0101	Unknown	Paenibacillus borealis	7
SYN006.I0101	Unknown	Listeria monocytogenes	8
SYN006.I0101	Unknown	Streptococcus dysgalactiae	19
SYN006.I0101	Unknown	Streptococcus anginosus	22
SYN006.I0101	Unknown	Streptococcus milleri	71
SYN006.I0101	Unknown	Lacticaseibacillus paracasei	124
SYN006.I0101	Unknown	Oenococcus kitaharae	7
SYN006.I0101	Unknown	Enterococcus faecium	1
SYN006.I0101	Unknown	Enterococcus faecalis	8
SYN006.I0101	Unknown	Enterococcus mundtii	56
SYN006.I0101	Unknown	Enterococcus durans	18
SYN006.I0101	Unknown	Anaerostipes hadrus	1
SYN006.I0101	Unknown	Massilistercora timonensis	4
SYN006.I0101	Unknown	Bulleidia sp. zg-1006	9
SYN006.I0101	Unknown	Turicibacter sp. H121	9
SYN006.I0101	Unknown	Pseudopropionibacterium propionicum	1
SYN006.I0101	Unknown	Schaalia odontolytica	2
SYN006.I0101	Unknown	Schaalia meyeri	66
SYN006.I0101	Unknown	Pauljensenia hongkongensis	2
SYN006.I0101	Unknown	Cryptobacterium curtum	20
SYN006.I0101	Unknown	Olsenella uli	5
SYN006.I0101	Unknown	Lancefieldella parvula	1
SYN006.I0101	Unknown	Collinsella aerofaciens	2
SYN006.I0101	Unknown	Limosilactobacillus pontis	38
SYN006.I0101	Unknown	Lachnoanaerobaculum umeaense	2
SYN006.I0101	Unknown	Mogibacterium diversum	2
SYN006.I0101	Unknown	Dialister pneumosintes	9
SYN006.I0101	Unknown	Bifidobacterium bifidum	3
SYN006.I0101	Unknown	Prevotella jejuni	1
SYN006.I0101	Unknown	Veillonella parvula	2
SYN006.I0101	Unknown	Streptococcus constellatus	2
SYN006.I0101	Unknown	Streptococcus sp. KS 6	85
SYN006.I0101	Unknown	Streptococcus periodonticum	65
SYN008.I0101	indoor_air	Lacticaseibacillus paracasei	1
SYN008.I0101	indoor_air	Lacticaseibacillus rhamnosus	2
SYN008.I0101	indoor_air	Enterococcus faecalis	1936
SYN008.I0101	indoor_air	Enterococcus mundtii	6
SYN008.I0101	indoor_air	Clostridium perfringens	73
SYN008.I0101	indoor_air	Mogibacterium pumilum	1
SYN008.I0101	indoor_air	Lancefieldella parvula	32
SYN008.I0101	indoor_air	Rosistilla carotiformis	1
SYN008.I0101	indoor_air	Homo sapiens	6
SYN008.I0101	indoor_air	Veillonella parvula	51
SYN008.I0101	modern calculus	Olsenella uli	4
SYN008.I0101	modern calculus	Streptococcus sanguinis	2
SYN008.I0101	plaque	Haemophilus parainfluenzae	1
SYN008.I0101	plaque	Gemella morbillorum	1
SYN008.I0101	plaque	Streptococcus pseudoporcinus	5
SYN008.I0101	plaque	Enterococcus mundtii	1
SYN008.I0101	plaque	Parvimonas micra	1
SYN008.I0101	plaque	Actinomyces oris	8
SYN008.I0101	plaque	Prevotella enoeca	1
SYN008.I0101	plaque	Prevotella intermedia	4
SYN008.I0101	plaque	Prevotella oris	30
SYN008.I0101	plaque	Veillonella parvula	33
SYN008.I0101	plaque	Streptococcus constellatus	5
SYN008.I0101	plaque	Veillonella dispar	3
SYN008.I0101	plaque	Veillonella rodentium	2
SYN008.I0101	saliva	Haemophilus parainfluenzae	19
SYN008.I0101	saliva	Gemella morbillorum	5
SYN008.I0101	saliva	Streptococcus salivarius	10
SYN008.I0101	saliva	Streptococcus mitis	10
