sample	genus	count	rel_abund
SYN005.I0101	Actinotignum	0	0
SYN005.I0101	Acutalibacter	387	5.579443197519786e-5
SYN005.I0101	Adhaeribacter	0	0
SYN005.I0101	Adlercreutzia	2315	3.337573902392327e-4
SYN005.I0101	Advenella	0	0
SYN005.I0101	Aeoliella	0	0
SYN005.I0101	Aequorivita	0	0
SYN005.I0101	Aeribacillus	0	0
SYN005.I0101	Aerococcus	165	2.3788323710355677e-5
SYN005.I0101	Aeromicrobium	0	0
SYN005.I0101	Aeromonas	89	1.2831277637707002e-5
SYN005.I0101	Agarilytica	0	0
SYN005.I0101	Aggregatibacter	87	1.2542934320005721e-5
SYN005.I0101	Agrobacterium	96	1.3840479249661486e-5
SYN005.I0101	Agrococcus	0	0
SYN005.I0101	Agromyces	0	0
SYN005.I0101	Ahniella	0	0
SYN005.I0101	Akkermansia	149	2.148157716874543e-5
SYN005.I0101	Alcaligenes	0	0
SYN005.I0101	Alcanivorax	0	0
SYN005.I0101	Algibacter	0	0
SYN005.I0101	Algicoccus	0	0
SYN005.I0101	Alicycliphilus	0	0
SYN005.I0101	Alicyclobacillus	311	4.4837385902549185e-5
SYN005.I0101	Alistipes	214	3.0852734994037064e-5
SYN005.I0101	Alkalibacter	127	1.830980067403134e-5
SYN005.I0101	Alkalihalobacillus	83	1.1966247684603159e-5
SYN005.I0101	Alkaliphilus	171	2.465335366345952e-5
SYN005.I0101	Alloactinosynnema	0	0
SYN005.I0101	Allochromatium	0	0
SYN005.I0101	Allofrancisella	0	0
SYN005.I0101	Alloprevotella	0	0
SYN005.I0101	Altererythrobacter	0	0
SYN005.I0101	Alteromonas	0	0
SYN005.I0101	Amedibacterium	618	8.90980851696958e-5
SYN005.I0101	Aminipila	196	2.8257645134725532e-5
SYN005.I0101	Ammonifex	79	1.1389561049200597e-5
SYN005.I0101	Amphibacillus	142	2.0472375556790947e-5
SYN005.I0101	Amycolatopsis	0	0
SYN005.I0101	Amylolactobacillus	0	0
SYN005.I0101	Anabaenopsis	0	0
SYN005.I0101	Anaerobacillus	0	0
SYN005.I0101	Anaerobutyricum	897	1.293219779890245e-4
SYN005.I0101	Anaerococcus	1921	2.769537566520803e-4
SYN005.I0101	Anaerocolumna	706	1.0178519114855218e-4
SYN005.I0101	Anaerolinea	0	0
SYN005.I0101	Anaeromyxobacter	81	1.1677904366901879e-5
SYN005.I0101	Anaerostipes	1762	2.540304628948285e-4
SYN005.I0101	Anaerotignum	0	0
SYN005.I0101	Ancylobacter	0	0
SYN005.I0101	Aneurinibacillus	139	2.0039860580239024e-5
SYN005.I0101	Anoxybacillus	0	0
SYN005.I0101	Anoxybacter	72	1.0380359437246113e-5
SYN005.I0101	Apibacter	0	0
SYN005.I0101	Apilactobacillus	0	0
SYN005.I0101	Aquabacterium	0	0
SYN005.I0101	Aquaspirillum	0	0
SYN005.I0101	Aquicella	0	0
SYN005.I0101	Aquifex	0	0
SYN005.I0101	Aquimarina	0	0
SYN005.I0101	Aquirufa	0	0
SYN005.I0101	Aquisphaera	0	0
SYN005.I0101	Aquitalea	0	0
SYN005.I0101	Arabia	2378	3.4284020474682303e-4
SYN005.I0101	Arachidicoccus	105	1.513802417931725e-5
SYN005.I0101	Arcanobacterium	0	0
SYN005.I0101	Archangium	0	0
SYN005.I0101	Arcobacter	0	0
SYN005.I0101	Arenibacter	0	0
SYN005.I0101	Aromatoleum	0	0
SYN005.I0101	Arthrobacter	102	1.4705509202765328e-5
SYN005.I0101	Asticcacaulis	0	0
SYN005.I0101	Atlantibacter	0	0
SYN005.I0101	Aureitalea	0	0
SYN005.I0101	Auritidibacter	0	0
SYN005.I0101	Austwickia	0	0
SYN005.I0101	Azoarcus	0	0
SYN005.I0101	Azorhizobium	0	0
SYN005.I0101	Azospirillum	110	1.585888247357045e-5
SYN005.I0101	Bacillus	6605	9.522538067084803e-4
SYN005.I0101	Bacteroides	1017	1.4662257705110135e-4
SYN005.I0101	Barnesiella	0	0
SYN005.I0101	Bartonella	0	0
SYN005.I0101	Bdellovibrio	0	0
SYN005.I0101	Beijerinckia	109	1.571471081471981e-5
SYN005.I0101	Bergeyella	99	1.4272994226213407e-5
SYN005.I0101	Bermanella	0	0
SYN005.I0101	Berryella	3532	5.092142990604622e-4
SYN005.I0101	Beutenbergia	0	0
SYN005.I0101	Bifidobacterium	1441	2.077513604037729e-4
SYN005.I0101	Biomaibacter	0	0
SYN005.I0101	Blattabacterium	126	1.8165629015180698e-5
SYN005.I0101	Blautia	4452	6.418522252030514e-4
SYN005.I0101	Bombilactobacillus	82	1.1822076025752518e-5
SYN005.I0101	Bordetella	0	0
SYN005.I0101	Borrelia	0	0
SYN005.I0101	Borreliella	0	0
SYN005.I0101	Bosea	88	1.268710597885636e-5
SYN005.I0101	Botrimarina	0	0
SYN005.I0101	Brachybacterium	0	0
SYN005.I0101	Brachyspira	198	2.8545988452426814e-5
SYN005.I0101	Bradyrhizobium	135	1.9463173944836463e-5
SYN005.I0101	Brevibacillus	94	1.3552135931960204e-5
SYN005.I0101	Brevibacterium	160	2.3067465416102475e-5
SYN005.I0101	Brevilactibacter	0	0
SYN005.I0101	Brevundimonas	0	0
SYN005.I0101	Brochothrix	183	2.6383413569667205e-5
SYN005.I0101	Buchnera	0	0
SYN005.I0101	Bulleidia	8894	0.0012822627338175963
SYN005.I0101	Burkholderia	146	2.1049062192193508e-5
SYN005.I0101	Butyricimonas	0	0
SYN005.I0101	Butyrivibrio	2891	4.168002657372016e-4
SYN005.I0101	Caenibius	0	0
SYN005.I0101	Caldibacillus	0	0
SYN005.I0101	Caldicellulosiruptor	0	0
SYN005.I0101	Caldimicrobium	0	0
SYN005.I0101	Calditerrivibrio	0	0
SYN005.I0101	Caloramator	164	2.3644152051505036e-5
SYN005.I0101	Caloranaerobacter	126	1.8165629015180698e-5
SYN005.I0101	Calothrix	80	1.1533732708051238e-5
SYN005.I0101	Calycomorphotria	0	0
SYN005.I0101	Campylobacter	3048	4.3943521617675213e-4
SYN005.I0101	Candidatus	158	2.2779122098401193e-5
SYN005.I0101	Capnocytophaga	0	0
SYN005.I0101	Caproiciproducens	559	8.059195729750802e-5
SYN005.I0101	Carboxydocella	230	3.3159481535647306e-5
SYN005.I0101	Carboxydothermus	0	0
SYN005.I0101	Cardiobacterium	0	0
SYN005.I0101	Carnobacterium	164	2.3644152051505036e-5
SYN005.I0101	Catenulispora	90	1.2975449296557643e-5
SYN005.I0101	Caulobacter	0	0
SYN005.I0101	Celeribacter	0	0
SYN005.I0101	Cellulomonas	0	0
SYN005.I0101	Cellulosimicrobium	0	0
SYN005.I0101	Cellvibrio	0	0
SYN005.I0101	Cereibacter	0	0
SYN005.I0101	Chelativorans	0	0
SYN005.I0101	Chitinimonas	0	0
SYN005.I0101	Chitinophaga	0	0
SYN005.I0101	Chlamydia	0	0
SYN005.I0101	Chlorobaculum	72	1.0380359437246113e-5
SYN005.I0101	Chlorobium	71	1.0236187778395474e-5
SYN005.I0101	Chloroherpeton	0	0
SYN005.I0101	Chondromyces	0	0
SYN005.I0101	Christensenella	612	8.823305521659197e-5
SYN005.I0101	Chryseobacterium	0	0
SYN005.I0101	Chryseolinea	0	0
SYN005.I0101	Chthonomonas	0	0
SYN005.I0101	Citrobacter	0	0
SYN005.I0101	Clavibacter	0	0
SYN005.I0101	Cloacibacillus	114	1.6435569108973012e-5
SYN005.I0101	Cloacibacterium	0	0
SYN005.I0101	Clostridioides	5058	7.292202504665395e-4
SYN005.I0101	Clostridium	35126	0.005064173688787597
SYN005.I0101	Cognatishimia	0	0
SYN005.I0101	Cohnella	165	2.3788323710355677e-5
SYN005.I0101	Collimonas	0	0
SYN005.I0101	Collinsella	4386	6.323368957189091e-4
SYN005.I0101	Colwellia	0	0
SYN005.I0101	Comamonas	0	0
SYN005.I0101	Companilactobacillus	72	1.0380359437246113e-5
SYN005.I0101	Conexibacter	0	0
SYN005.I0101	Coprobacter	0	0
SYN005.I0101	Coprococcus	2161	3.1155495477623406e-4
SYN005.I0101	Corallococcus	0	0
SYN005.I0101	Coriobacterium	436	6.285884325887924e-5
SYN005.I0101	Corynebacterium	180	2.5950898593115286e-5
SYN005.I0101	Crassaminicella	146	2.1049062192193508e-5
SYN005.I0101	Croceicoccus	0	0
SYN005.I0101	Croceimicrobium	0	0
SYN005.I0101	Cronobacter	76	1.0957046072648675e-5
SYN005.I0101	Cryptobacterium	17404	0.002509163550636547
SYN005.I0101	Cupriavidus	0	0
SYN005.I0101	Curtobacterium	0	0
SYN005.I0101	Cutibacterium	80	1.1533732708051238e-5
SYN005.I0101	Cyanobacterium	0	0
SYN005.I0101	Cyanothece	0	0
SYN005.I0101	Cyclobacterium	0	0
SYN005.I0101	Cystobacter	0	0
SYN005.I0101	Cytobacillus	84	1.21104193434538e-5
SYN005.I0101	Defluviicoccus	0	0
SYN005.I0101	Dehalobacterium	0	0
SYN005.I0101	Dehalococcoides	77	1.1101217731499316e-5
SYN005.I0101	Dehalogenimonas	81	1.1677904366901879e-5
SYN005.I0101	Deinococcus	0	0
SYN005.I0101	Denitratisoma	0	0
SYN005.I0101	Denitrobacterium	1603	2.3110716913757667e-4
SYN005.I0101	Dermabacter	0	0
SYN005.I0101	Dermacoccus	0	0
SYN005.I0101	Desulfallas	0	0
SYN005.I0101	Desulfarculus	0	0
SYN005.I0101	Desulfatibacillum	0	0
SYN005.I0101	Desulfitobacterium	245	3.532205641840691e-5
SYN005.I0101	Desulfobacter	0	0
SYN005.I0101	Desulfobulbus	78	1.1245389390349956e-5
SYN005.I0101	Desulfocapsa	106	1.528219583816789e-5
SYN005.I0101	Desulfococcus	79	1.1389561049200597e-5
SYN005.I0101	Desulfocurvibacter	0	0
SYN005.I0101	Desulfoglaeba	0	0
SYN005.I0101	Desulfomicrobium	92	1.3263792614258923e-5
SYN005.I0101	Desulfonema	98	1.4128822567362766e-5
SYN005.I0101	Desulfopila	0	0
SYN005.I0101	Desulfosarcina	0	0
SYN005.I0101	Desulfosporosinus	209	3.013187669978386e-5
SYN005.I0101	Desulfotalea	0	0
SYN005.I0101	Desulfotomaculum	451	6.502141814163885e-5
SYN005.I0101	Desulfovibrio	93	1.3407964273109564e-5
SYN005.I0101	Desulfurispirillum	0	0
SYN005.I0101	Desulfurivibrio	0	0
SYN005.I0101	Desulfuromonas	75	1.0812874413798034e-5
SYN005.I0101	Devosia	94	1.3552135931960204e-5
SYN005.I0101	Dialister	107930	0.015560447139749625
SYN005.I0101	Diaphorobacter	73	1.0524531096096754e-5
SYN005.I0101	Dickeya	92	1.3263792614258923e-5
SYN005.I0101	Dinoroseobacter	0	0
SYN005.I0101	Dissulfurispira	0	0
SYN005.I0101	Dokdonella	90	1.2975449296557643e-5
SYN005.I0101	Dokdonia	0	0
SYN005.I0101	Dolichospermum	0	0
SYN005.I0101	Dolosigranulum	134	1.9319002285985822e-5
SYN005.I0101	Draconibacterium	0	0
SYN005.I0101	Duncaniella	0	0
SYN005.I0101	Dyadobacter	0	0
SYN005.I0101	Dyella	0	0
SYN005.I0101	Dysosmobacter	162	2.3355808733803757e-5
SYN005.I0101	Echinicola	0	0
SYN005.I0101	Ectothiorhodospira	0	0
SYN005.I0101	Edaphobacter	0	0
SYN005.I0101	Edwardsiella	83	1.1966247684603159e-5
SYN005.I0101	Eggerthella	4318	6.225332229170655e-4
SYN005.I0101	Eikenella	298	4.296315433749086e-5
SYN005.I0101	Elizabethkingia	0	0
SYN005.I0101	Elusimicrobium	0	0
SYN005.I0101	Ensifer	0	0
SYN005.I0101	Enterobacter	72	1.0380359437246113e-5
SYN005.I0101	Enterocloster	1537	2.215918396534344e-4
SYN005.I0101	Enterococcus	1205786	0.17384016783887837
SYN005.I0101	Entomomonas	0	0
SYN005.I0101	Entomoplasma	0	0
SYN005.I0101	Epidermidibacterium	0	0
SYN005.I0101	Epilithonimonas	75	1.0812874413798034e-5
SYN005.I0101	Erysipelatoclostridium	443	6.386804487083373e-5
SYN005.I0101	Erysipelothrix	1510	2.176992048644671e-4
SYN005.I0101	Erythrobacter	0	0
SYN005.I0101	Escherichia	0	0
SYN005.I0101	Ethanoligenens	244	3.5177884759556274e-5
SYN005.I0101	Eubacterium	2510	3.6187086371510755e-4
SYN005.I0101	Exiguobacterium	0	0
SYN005.I0101	Ezakiella	1339	1.9304585120100758e-4
SYN005.I0101	Faecalibacillus	0	0
SYN005.I0101	Faecalibacterium	7645	0.0011021923319131464
SYN005.I0101	Faecalibaculum	259	3.734045964231588e-5
SYN005.I0101	Faecalitalea	154	2.2202435462998633e-5
SYN005.I0101	Fannyhessea	184	2.6527585228517846e-5
SYN005.I0101	Fastidiosipila	1416	2.041470689325069e-4
SYN005.I0101	Ferriphaselus	0	0
SYN005.I0101	Ferrovibrio	71	1.0236187778395474e-5
SYN005.I0101	Fervidobacterium	0	0
SYN005.I0101	Fibrella	0	0
SYN005.I0101	Fibrobacter	0	0
SYN005.I0101	Fictibacillus	0	0
SYN005.I0101	Filifactor	1684	2.4278507350447855e-4
SYN005.I0101	Filimonas	0	0
SYN005.I0101	Finegoldia	5705	8.224993137429039e-4
SYN005.I0101	Fischerella	0	0
SYN005.I0101	Flammeovirga	0	0
SYN005.I0101	Flaviflexus	0	0
SYN005.I0101	Flavisolibacter	0	0
SYN005.I0101	Flavobacterium	0	0
SYN005.I0101	Flavonifractor	351	5.0604252256574806e-5
SYN005.I0101	Flintibacter	705	1.0164101948970153e-4
SYN005.I0101	Fluviicola	0	0
SYN005.I0101	Formosa	0	0
SYN005.I0101	Francisella	0	0
SYN005.I0101	Frankia	0	0
SYN005.I0101	Fretibacterium	214	3.0852734994037064e-5
SYN005.I0101	Friedmanniella	0	0
SYN005.I0101	Frondihabitans	0	0
SYN005.I0101	Fructilactobacillus	0	0
SYN005.I0101	Fulvivirga	0	0
SYN005.I0101	Furfurilactobacillus	166	2.3932495369206318e-5
SYN005.I0101	Fusobacterium	6655	9.594623896510123e-4
SYN005.I0101	Gardnerella	179	2.5806726934264645e-5
SYN005.I0101	Geitlerinema	101	1.4561337543914687e-5
SYN005.I0101	Gemella	5352	7.716067181686277e-4
SYN005.I0101	Gemmatirosa	0	0
SYN005.I0101	Geoalkalibacter	0	0
SYN005.I0101	Geobacillus	81	1.1677904366901879e-5
SYN005.I0101	Geobacter	308	4.4404870925997265e-5
SYN005.I0101	Georgenia	0	0
SYN005.I0101	Geosporobacter	99	1.4272994226213407e-5
SYN005.I0101	Geovibrio	0	0
SYN005.I0101	Gimesia	0	0
SYN005.I0101	Glaciecola	0	0
SYN005.I0101	Glaesserella	0	0
SYN005.I0101	Gloeobacter	0	0
SYN005.I0101	Gluconacetobacter	0	0
SYN005.I0101	Glutamicibacter	0	0
SYN005.I0101	Gordonia	0	0
SYN005.I0101	Gordonibacter	2742	3.953186885684562e-4
SYN005.I0101	Gottschalkia	99	1.4272994226213407e-5
SYN005.I0101	Gracilibacillus	89	1.2831277637707002e-5
SYN005.I0101	Gramella	0	0
SYN005.I0101	Granulicella	0	0
SYN005.I0101	Granulosicoccus	0	0
SYN005.I0101	Gudongella	122	1.7588942379778137e-5
SYN005.I0101	Haemophilus	3027	4.364076113408887e-4
SYN005.I0101	Hahella	0	0
SYN005.I0101	Haliangium	0	0
SYN005.I0101	Haliscomenobacter	0	0
SYN005.I0101	Haloactinobacterium	73	1.0524531096096754e-5
SYN005.I0101	Haloarcula	0	0
SYN005.I0101	Halobacillus	0	0
SYN005.I0101	Halobacteriovorax	0	0
SYN005.I0101	Halobacteroides	96	1.3840479249661486e-5
SYN005.I0101	Haloferax	0	0
SYN005.I0101	Halomonas	0	0
SYN005.I0101	Halorhabdus	0	0
SYN005.I0101	Halorhodospira	0	0
SYN005.I0101	Halothermothrix	0	0
SYN005.I0101	Hartmannibacter	0	0
SYN005.I0101	Hathewaya	0	0
SYN005.I0101	Helicobacter	0	0
SYN005.I0101	Heliobacterium	121	1.7444770720927496e-5
SYN005.I0101	Heliorestis	76	1.0957046072648675e-5
SYN005.I0101	Herbaspirillum	0	0
SYN005.I0101	Herbinix	149	2.148157716874543e-5
SYN005.I0101	Herminiimonas	0	0
SYN005.I0101	Histophilus	158	2.2779122098401193e-5
SYN005.I0101	Homo	22903	0.0033019635026562185
SYN005.I0101	Hoyosella	0	0
SYN005.I0101	Humisphaera	0	0
SYN005.I0101	Hungatella	1832	2.6412247901437335e-4
SYN005.I0101	Hydrogenophaga	0	0
SYN005.I0101	Hydrogenovibrio	0	0
SYN005.I0101	Hylemonella	0	0
SYN005.I0101	Hymenobacter	0	0
SYN005.I0101	Hypericibacter	84	1.21104193434538e-5
SYN005.I0101	Hyphomicrobium	0	0
SYN005.I0101	Hyphomonas	0	0
SYN005.I0101	Ilyobacter	73	1.0524531096096754e-5
SYN005.I0101	Immundisolibacter	0	0
SYN005.I0101	Inhella	0	0
SYN005.I0101	Intestinibaculum	150	2.162574882759607e-5
SYN005.I0101	Intestinimonas	374	5.392020041013953e-5
SYN005.I0101	Intrasporangium	0	0
SYN005.I0101	Iodobacter	93	1.3407964273109564e-5
SYN005.I0101	Isoptericola	0	0
SYN005.I0101	Janthinobacterium	71	1.0236187778395474e-5
SYN005.I0101	Jeotgalibaca	236	3.402451148875115e-5
SYN005.I0101	Jeotgalibacillus	0	0
SYN005.I0101	Jeotgalicoccus	119	1.7156427403226217e-5
SYN005.I0101	Jonesia	0	0
SYN005.I0101	Jonquetella	0	0
SYN005.I0101	Kaistella	0	0
SYN005.I0101	Keratinibaculum	121	1.7444770720927496e-5
SYN005.I0101	Ketobacter	0	0
SYN005.I0101	Kibdelosporangium	0	0
SYN005.I0101	Kineobactrum	0	0
SYN005.I0101	Kingella	0	0
SYN005.I0101	Kinneretia	0	0
SYN005.I0101	Kiritimatiella	0	0
SYN005.I0101	Kitasatospora	0	0
SYN005.I0101	Klebsiella	80	1.1533732708051238e-5
SYN005.I0101	Kocuria	0	0
SYN005.I0101	Koleobacter	0	0
SYN005.I0101	Kosmotoga	0	0
SYN005.I0101	Kozakia	0	0
SYN005.I0101	Kroppenstedtia	0	0
SYN005.I0101	Ktedonosporobacter	0	0
SYN005.I0101	Kurthia	207	2.9843533382082576e-5
SYN005.I0101	Kushneria	0	0
SYN005.I0101	Kutzneria	0	0
SYN005.I0101	Kyrpidia	0	0
SYN005.I0101	Kytococcus	0	0
SYN005.I0101	Labilibaculum	0	0
SYN005.I0101	Labilithrix	81	1.1677904366901879e-5
SYN005.I0101	Labrenzia	0	0
SYN005.I0101	Labrys	0	0
SYN005.I0101	Laceyella	0	0
SYN005.I0101	Lachnoanaerobaculum	35474	0.00511434542606762
SYN005.I0101	Lachnoclostridium	2587	3.729720814466069e-4
SYN005.I0101	Lachnospira	908	1.3090786623638155e-4
SYN005.I0101	Lacibacter	92	1.3263792614258923e-5
SYN005.I0101	Lacimicrobium	0	0
SYN005.I0101	Lacinutrix	0	0
SYN005.I0101	Lacipirellula	0	0
SYN005.I0101	Lacrimispora	4891	7.051435834384825e-4
SYN005.I0101	Lacticaseibacillus	55419	0.007989849161843645
SYN005.I0101	Lactiplantibacillus	409	5.896620846991195e-5
SYN005.I0101	Lactobacillus	3249	4.684137196057309e-4
SYN005.I0101	Lactococcus	497	7.1653314448768307e-05
SYN005.I0101	Lacunisphaera	0	0
SYN005.I0101	Lancefieldella	159006	0.022924158787204937
SYN005.I0101	Lapidilactobacillus	0	0
SYN005.I0101	Latilactobacillus	185	2.6671756887368487e-5
SYN005.I0101	Lautropia	168	2.42208386869076e-5
SYN005.I0101	Lawsonella	93	1.3407964273109564e-5
SYN005.I0101	Leadbetterella	0	0
SYN005.I0101	Leclercia	0	0
SYN005.I0101	Lederbergia	115	1.6579740767823653e-5
SYN005.I0101	Legionella	0	0
SYN005.I0101	Leifsonia	0	0
SYN005.I0101	Leisingera	0	0
SYN005.I0101	Lentibacillus	0	0
SYN005.I0101	Lentilactobacillus	91	1.3119620955408282e-5
SYN005.I0101	Leptothrix	0	0
SYN005.I0101	Leptotrichia	1511	2.1784337652331774e-4
SYN005.I0101	Leuconostoc	246	3.5466228077257556e-5
SYN005.I0101	Levilactobacillus	98	1.4128822567362766e-5
SYN005.I0101	Lichenihabitans	0	0
SYN005.I0101	Ligilactobacillus	979	1.4114405401477703e-4
SYN005.I0101	Limnobacter	0	0
SYN005.I0101	Limnohabitans	0	0
SYN005.I0101	Limosilactobacillus	14006	0.0020192682538620705
SYN005.I0101	Liquorilactobacillus	0	0
SYN005.I0101	Listeria	388	5.59386036340485e-5
SYN005.I0101	Loigolactobacillus	192	2.768095849932297e-5
SYN005.I0101	Longibaculum	0	0
SYN005.I0101	Luteibacter	0	0
SYN005.I0101	Luteimicrobium	87	1.2542934320005721e-5
SYN005.I0101	Lysinibacillus	411	5.925455178761323e-5
SYN005.I0101	Lysinimonas	0	0
SYN005.I0101	Lysobacter	0	0
SYN005.I0101	Macrococcus	122	1.7588942379778137e-5
SYN005.I0101	Mageeibacillus	1057	1.5238944340512697e-4
SYN005.I0101	Magnetospira	0	0
SYN005.I0101	Magnetospirillum	0	0
SYN005.I0101	Malaciobacter	0	0
SYN005.I0101	Mammaliicoccus	293	4.224229604323766e-5
SYN005.I0101	Mannheimia	0	0
SYN005.I0101	Maribacter	0	0
SYN005.I0101	Mariniflexile	0	0
SYN005.I0101	Marinilactibacillus	106	1.528219583816789e-5
SYN005.I0101	Marinobacter	0	0
SYN005.I0101	Marinobacterium	0	0
SYN005.I0101	Marinomonas	0	0
SYN005.I0101	Marinovum	0	0
SYN005.I0101	Mariprofundus	0	0
SYN005.I0101	Maritalea	82	1.1822076025752518e-5
SYN005.I0101	Marmoricola	0	0
SYN005.I0101	Martelella	0	0
SYN005.I0101	Massilia	0	0
SYN005.I0101	Massilistercora	1255	1.8093543185755377e-4
SYN005.I0101	Megamonas	135	1.9463173944836463e-5
SYN005.I0101	Megasphaera	1058	1.525336150639776e-4
SYN005.I0101	Meiothermus	124	1.787728569747942e-5
SYN005.I0101	Melaminivora	0	0
SYN005.I0101	Melissococcus	123	1.7733114038628778e-5
SYN005.I0101	Melittangium	0	0
SYN005.I0101	Mesobacillus	81	1.1677904366901879e-5
SYN005.I0101	Mesoplasma	0	0
SYN005.I0101	Mesorhizobium	0	0
SYN005.I0101	Mesotoga	87	1.2542934320005721e-5
SYN005.I0101	Metabacillus	79	1.1389561049200597e-5
SYN005.I0101	Methanosarcina	0	0
SYN005.I0101	Methylobacterium	0	0
SYN005.I0101	Methylocaldum	76	1.0957046072648675e-5
SYN005.I0101	Methyloceanibacter	0	0
SYN005.I0101	Methylocella	0	0
SYN005.I0101	Methylococcus	0	0
SYN005.I0101	Methylocystis	0	0
SYN005.I0101	Methyloligella	0	0
SYN005.I0101	Methylomicrobium	0	0
SYN005.I0101	Methylomonas	0	0
SYN005.I0101	Methylomusa	0	0
SYN005.I0101	Methylorubrum	73	1.0524531096096754e-5
SYN005.I0101	Methylotenera	0	0
SYN005.I0101	Methylotuvimicrobium	0	0
SYN005.I0101	Methylovulum	0	0
SYN005.I0101	Micavibrio	0	0
SYN005.I0101	Microbacterium	283	4.080057945473125e-5
SYN005.I0101	Microbulbifer	0	0
SYN005.I0101	Microchaete	0	0
SYN005.I0101	Micrococcus	0	0
SYN005.I0101	Microlunatus	76	1.0957046072648675e-5
SYN005.I0101	Micromonospora	0	0
SYN005.I0101	Microterricola	0	0
SYN005.I0101	Microvirga	227	3.272696655909539e-5
SYN005.I0101	Minicystis	0	0
SYN005.I0101	Miniimonas	0	0
SYN005.I0101	Mitsuaria	0	0
SYN005.I0101	Mixta	0	0
SYN005.I0101	Mobilicoccus	0	0
SYN005.I0101	Mobiluncus	0	0
SYN005.I0101	Mogibacterium	267172	0.038518630438443315
SYN005.I0101	Monoglobus	348	5.0171737280022886e-5
SYN005.I0101	Moorea	0	0
SYN005.I0101	Moorella	0	0
SYN005.I0101	Moraxella	0	0
SYN005.I0101	Morganella	0	0
SYN005.I0101	Moritella	0	0
SYN005.I0101	Mucilaginibacter	0	0
SYN005.I0101	Murdochiella	338	4.8730020691516476e-5
SYN005.I0101	Muribaculum	0	0
SYN005.I0101	Muricauda	0	0
SYN005.I0101	Mycetocola	0	0
SYN005.I0101	Mycobacterium	87	1.2542934320005721e-5
SYN005.I0101	Mycobacteroides	0	0
SYN005.I0101	Mycolicibacterium	74	1.0668702754947395e-5
SYN005.I0101	Mycoplasma	157	2.2634950439550552e-5
SYN005.I0101	Myxococcus	75	1.0812874413798034e-5
SYN005.I0101	Nakamurella	0	0
SYN005.I0101	Natronomonas	0	0
SYN005.I0101	Ndongobacter	257	3.70521163246146e-5
SYN005.I0101	Neisseria	589	8.491710706302724e-5
SYN005.I0101	Neoasaia	0	0
SYN005.I0101	Neobacillus	0	0
SYN005.I0101	Neokomagataea	0	0
SYN005.I0101	Neorhizobium	0	0
SYN005.I0101	Neptunomonas	0	0
SYN005.I0101	Nibribacter	0	0
SYN005.I0101	Nissabacter	0	0
SYN005.I0101	Nitratifractor	0	0
SYN005.I0101	Nitratiruptor	0	0
SYN005.I0101	Nitrobacter	0	0
SYN005.I0101	Nitrospira	0	0
SYN005.I0101	Niveibacterium	0	0
SYN005.I0101	Nocardia	110	1.585888247357045e-5
SYN005.I0101	Nocardioides	0	0
SYN005.I0101	Nocardiopsis	0	0
SYN005.I0101	Nodularia	0	0
SYN005.I0101	Nonlabens	0	0
SYN005.I0101	Nonomuraea	75	1.0812874413798034e-5
SYN005.I0101	Nostoc	0	0
SYN005.I0101	Novibacillus	0	0
SYN005.I0101	Novosphingobium	0	0
SYN005.I0101	Oceanisphaera	0	0
SYN005.I0101	Oceanispirochaeta	0	0
SYN005.I0101	Oceanithermus	0	0
SYN005.I0101	Oceanobacillus	116	1.6723912426674294e-5
SYN005.I0101	Odoribacter	0	0
SYN005.I0101	Oecophyllibacter	0	0
SYN005.I0101	Oenococcus	0	0
SYN005.I0101	Oerskovia	0	0
SYN005.I0101	Olleya	0	0
SYN005.I0101	Olsenella	19122	0.002756850460541947
SYN005.I0101	Ornithinimicrobium	0	0
SYN005.I0101	Ornithobacterium	0	0
SYN005.I0101	Orrella	83	1.1966247684603159e-5
SYN005.I0101	Oscillibacter	795	1.1461646878625918e-4
SYN005.I0101	Ottowia	0	0
SYN005.I0101	Paenibacillus	1989	2.8675742945392387e-4
SYN005.I0101	Paeniclostridium	104	1.4993852520466609e-5
SYN005.I0101	Paenisporosarcina	299	4.31073259963415e-5
SYN005.I0101	Paludibacter	0	0
SYN005.I0101	Paludibaculum	0	0
SYN005.I0101	Panacibacter	0	0
SYN005.I0101	Pandoraea	0	0
SYN005.I0101	Pantoea	0	0
SYN005.I0101	Parabacteroides	183	2.6383413569667205e-5
SYN005.I0101	Paraburkholderia	0	0
SYN005.I0101	Paraclostridium	74	1.0668702754947395e-5
SYN005.I0101	Paracoccus	0	0
SYN005.I0101	Paraflavitalea	0	0
SYN005.I0101	Parageobacillus	0	0
SYN005.I0101	Paraliobacillus	0	0
SYN005.I0101	Paraoerskovia	0	0
SYN005.I0101	Paraprevotella	73	1.0524531096096754e-5
SYN005.I0101	Parascardovia	600	8.650299531038427e-5
SYN005.I0101	Parasphingopyxis	0	0
SYN005.I0101	Parolsenella	2753	3.969045768158132e-4
SYN005.I0101	Parvimonas	82812	0.011939143412739238
SYN005.I0101	Pasteurella	74	1.0668702754947395e-5
SYN005.I0101	Paucibacter	0	0
SYN005.I0101	Paucilactobacillus	0	0
SYN005.I0101	Pauljensenia	123	1.7733114038628778e-5
SYN005.I0101	Pectinatus	0	0
SYN005.I0101	Pectobacterium	0	0
SYN005.I0101	Pediococcus	221	3.186193660599154e-5
SYN005.I0101	Pedobacter	0	0
SYN005.I0101	Pelagibacterium	0	0
