#OTU ID	ERR1883419	ERR1883420	ERR1883421	ERR1883422	ERR1883423	ERR1883424	ERR1883430	ERR1883436	ERR1883438	JAE006.A0101	JAE007.A0101	JAE008.A0101	JAE009.A0101	JAE010.A0101	JAE012.A0101	JAE013.A0101	JAE014.A0101	JAE015.A0101	JAE016.A0101	SRR059389	SRR059425	SRR059455	SRR059917	SRR060358	SRR1631060	SRR1631061	SRR1631063	SRR1631064	SRR1633008	SRR1761677	SRR1761682	SRR1761688	SRR1761692	SRR1761697	SRR1761698	SRR1761705	SRR1761710	SRR1761718	SRR1761721	SRR1929408	SRR1930121	SRR1930123	SRR1930141	SRR1930145	SRR3184100	SRR3184876	SRR3189411	SRR3189416	SRR3189418	SRR5975923	SRR5975924	SRR5975925	SRR5975926	SRR5975927	SRR5975928	SRR5975929	SRR5975930	SRR5975931	SRR5975932	SRR5975933	SRR5975934	SRR5975936	SRR5975937	SRR6129806	SRR6129807	SRR6129808	SRR6129809	SRR6129810	SRR6129811	SRS011247	SRS011310	SRS012281	SRS013711	SRS013942	SRS013950	SRS014107	SRS014468	SRS014477	SRS014691	SRS014692	SRS015055	SRS015064	SRS015378	SRS015755	SRS019029	SRS019120	SRS019129	SRS019333	SRS021960	SRS022149	SRS023591	SRS045313	SRS047265	SRS051378	SRS052604	SRS052668	SRS056892	SRS058105	SRS063215	SRS063478	SRS064493	SRS075406	SYN001.A0101	SYN002.A0101	SYN003.A0101	SYN005.I0101	SYN006.I0101	SYN008.I0101	SYN009.I0101	SYN012.I0101	SYN014.A0101	SYN014.C0101	SYN015.B0101	SYN015.D0101	SYN015.E0101	SYN015.I0101	SYN017.A0101	SYN017.B0101	SYN017.D0101	SYN017.E0101	SYN018.C0101	SYN018.I0101	SYN019.I0101	SYN021.I0101	SYN022.I0101	SYN023.I0101	SYN025.I0101	SYN026.I0101	SYN028.I0101
Desulfopila sp. IMCC35004	1	1	2	0	2	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	186	129	343	0	164	135	162	199	243	286	216	246	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Syntrophus aciditrophicus	1	1	1	0	1	4	3	0	4	0	0	0	0	0	0	0	254	2517	1071	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	93	200	295	197	149	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacter hominis	4	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	68	0	105	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	94	0	16	0	778	138	31	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	91	0	0	0
Campylobacter ureolyticus	4	3	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	198	0	129	0	0	167	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	897	168	421	1243	336	571	0	0	0	50	0	0	0	16	0	705	65	24	0	0	0	109	0	0	0	0	0	16	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	100	0	0	0
Campylobacter pinnipediorum	3	1	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	107	90	179	0	129	0	130	131	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0
Campylobacter concisus	3	0	0	0	0	1	1	0	2	6812	8229	40108	16099	10261	22921	25452	16114	5830	17556	0	124	176	0	0	843	952	1032	961	550	149	0	0	0	286	0	237	425	1153	264	712	444	911	1444	489	773	2920	5329	4876	4389	0	0	0	0	0	0	0	0	0	0	0	0	24	28	0	555	76	335	381	267	38622	2678	589	131434	11482	21203	2088	20890	17797	28015	260979	144902	12175	880	14674	187607	11651	6614	1055	46489	50521	4280	6883	7726	39803	13725	5682	20281	15987	19638	9714	411	8964	9034	3710	16493	100	194	86	4494	171	0	0	0	103	0	1074	153	0	0	0	1054	87	468	312	399	1480	582	1295	1605
Campylobacter jejuni	2	3	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	332	221	380	3310	574	342	304	317	299	0	1372	428	158	9470	846	0	85	1191	628	174	374	162	503	458	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacter hyointestinalis	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	0	105	133	152	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	253	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Helicobacter pylori	1	0	1	0	2	2	2	2	4	0	0	0	0	0	0	0	0	0	0	0	244	0	0	0	0	0	0	0	0	208	139	0	188	126	353	137	312	641	165	453	176	454	479	256	0	0	0	0	0	79	77	55	68	67	77	77	136	63	82	42	66	0	16	559	606	115	655	9175	2464	0	0	0	32	0	0	45	13	36	199	0	0	0	0	0	140	32	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	107	0	0	0	126	40	172	0	0	85	141	0	0	82	0	0	126	0	0	124
Mariprofundus ferrinatatus	2	1	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	140	0	0	0	0	85	166	180	232	141	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus sp. HD4P25	23	6	2	0	1	2	11	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	191	0	0	172	0	0	198	147	82	128	0	149	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	81	0	216	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	160	133	0	112
Bacillus sp. V3	2	2	0	0	0	1	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	146	0	99	121	0	83	0	130	73	239	226	294	149	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	171	0	0	0	0	0	0	0	0	0	42	0	0	108	0	0	128	0	200	0	153
Bacillus sonorensis	1	1	1	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	0	0	192	0	92	82	122	0	127	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	145	112	0	0	0	0	0	75	0	0	0	0	0	0	103	0	94	0	147	0	121
Bacillus freudenreichii	13	7	0	0	0	0	8	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	129	0	105	126	0	81	0	105	0	192	221	221	158	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	138	384	0	0	0	0	0	0	0	0	0	0	0	0	221	0	0	241	0	307	0	217
Bacillus beveridgei	8	3	0	0	1	1	3	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	0	314	144	117	163	117	130	186	171	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	99	0	0
Bacillus methanolicus	6	2	0	2	1	0	39	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	119	0	72	91	112	104	0	103	151	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	116
Bacillus infantis	4	3	0	1	0	1	5	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	142	139	157	126	171	109	147	100	102	243	169	266	184	119	0	0	638	568	486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	113	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	114	0	101
Bacillus glycinifermentans	1	3	0	0	0	1	4	0	8	0	0	0	0	0	0	0	0	0	0	0	181	237	325	0	0	0	0	0	0	243	216	0	239	157	0	0	85	117	178	205	261	164	163	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	96	0	105
Virgibacillus sp. SK37	7	10	1	0	0	0	8	32	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	90	130	125	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	102	0	178	0	110
Virgibacillus phasianinus	31	22	4	0	0	1	27	85	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	118	159	67	125	104	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Metabacillus sp. cB07	1	3	0	0	1	0	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	169	182	210	0	314	0	0	382	0	0	228	135	157	155	219	212	266	125	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halobacillus mangrovi	7	4	0	0	0	0	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	0	0	149	126	101	0	0	98	133	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0
Fictibacillus arsenicus	5	8	0	1	0	1	4	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	0	173	0	155	190	164	166	96	0	130	223	198	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	126	0	0
Sporosarcina sp. resist	31	28	7	0	0	0	67	109	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	260	0	194
Sporosarcina sp. Te-1	12	7	2	0	1	1	4	22	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	168	115	0	78	101	144	77	190	104	158	117	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	551	382	0	2737	0	0	0	0	0	0	136	0	0	0	0	0	132	0	160	1785	80	2128	0	1603
Planomicrobium glaciei	2	6	1	1	1	3	4	14	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370	371	348	344	0	0	0	0	146	0	207	0	124	103	166	122	221	198	137	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	239	0	199
Paenibacillus sp. DCT19	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	174	0	0	106	110	106	94	134	115	150	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0
Paenibacillus sp. B01	3	1	0	0	6	8	4	9	19	0	0	0	0	0	0	0	0	0	0	0	0	334	0	0	0	176	190	0	5874	224	0	0	212	408	191	139	134	147	342	323	432	401	338	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	97	125	0	0	0	0	39	111	0	0	0	0	0	0	160	0	85	132	134	0	134
Paenibacillus sp. IHBB 10380	2	4	2	2	1	1	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	114	0	165	0	231	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paenibacillus sp. E222	2	0	0	0	1	0	1	2	4	0	0	0	0	0	0	0	0	0	0	0	292	0	0	0	0	0	0	0	0	215	0	0	204	0	0	0	128	0	193	172	161	202	143	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paenibacillus sp. FSL H7-0357	1	0	0	1	1	2	1	5	3	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	291	207	244	387	214	239	181	212	220	150	257	305	356	336	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paenibacillus sp. URB8-2	1	1	0	0	1	1	1	2	3	0	0	0	0	0	0	0	0	0	0	0	221	158	0	0	0	0	0	0	0	131	0	0	176	161	189	0	109	115	143	269	282	263	242	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paenibacillus sp. FSL P4-0081	1	1	0	1	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	86	95	0	106	124	161	191	141	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paenibacillus chitinolyticus	2	0	1	0	2	2	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	387	0	0	445	233	0	107	136	178	266	281	296	321	252	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	118	0	104	0	0	0	0	0	175	0	0	0	0	0	0	126	0	0	118	123	0	221
Paenibacillus bovis	2	0	2	1	3	0	2	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	381	217	169	136	394	157	0	96	119	208	184	260	212	418	188	110	0	0	233	234	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	143	90	0	0	0	0	0	141	0	0	0	0	0	112	82	0	108	234	120	0	225
Paenibacillus donghaensis	1	2	0	3	2	2	1	3	5	0	0	0	0	0	0	0	0	0	0	0	237	278	0	0	0	0	0	0	0	393	299	276	136	221	251	77	161	189	436	292	389	506	291	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	99	0	136	0	0	0	0	84	39	109	0	103	87	204	0	138	0	0	124	124	184	99	168
Paenibacillus cellulosilyticus	1	0	0	2	0	2	1	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	132	0	295	132	0	0	0	212	119	296	291	324	286	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	106	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	98	106	0	0	161
Paenibacillus sabinae	1	0	1	3	1	0	1	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	197	112	0	94	0	193	299	325	226	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paenibacillus lutimineralis	1	0	0	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	172	0	86	103	162	195	231	383	226	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paenibacillus odorifer	1	1	0	1	1	1	4	4	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	936	219	0	0	472	0	0	0	106	99	102	137	158	268	160	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	92	0	0	0	0	133	34	126	0	0	94	76	0	87	90	0	0	100	0	0	100
Brevibacillus sp. SCSIO 07484	3	1	2	0	3	5	2	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	154	150	146	185	0	159	124	121	247	347	290	220	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Brevibacillus laterosporus	3	1	0	0	1	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	134	0	0	113	0	181	151	181	147	258	139	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Brevibacillus choshinensis	3	6	0	1	1	3	1	3	7	0	0	0	0	0	0	0	0	0	0	0	0	233	0	0	0	0	0	0	249	288	0	133	194	117	0	0	0	86	214	304	210	301	278	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Brevibacillus agri	2	0	2	1	0	4	4	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340	143	0	0	184	120	163	67	117	113	178	218	348	365	387	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	72	0	104	0	0	54	0	0	0	0	0	85	89	101	0	101
Brevibacillus brevis	1	2	0	1	1	5	2	8	2	0	0	0	0	0	0	0	0	0	0	0	0	189	307	0	0	0	0	0	2337	451	224	214	775	483	229	130	207	186	205	310	493	408	350	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	8	0	0	0	31	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	82	183	0	0	92	0	106	41	142	0	0	94	73	0	0	0	0	124	124	144	0	176
Thermobacillus composti	2	1	3	2	3	10	6	3	29	0	0	0	0	0	0	0	0	0	0	0	140	432	0	0	0	156	0	0	0	239	182	244	267	309	250	167	173	210	234	370	537	393	344	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0
Gemella morbillorum	5	3	0	0	0	0	1	4	0	1672	47667	160704	14016	39165	403526	84931	34440	12597	14662	0	0	0	0	0	2475	2493	2733	2685	0	193	0	0	349	138	205	160	141	230	145	179	0	179	125	69	0	1363	356	292	300	192	241	178	181	243	279	189	401	214	287	140	238	81	76	317	1337	664	4981	504	1661	9065	37943	745	19877	3258	18726	1501	1162	6522	30357	5103	1715	9658	1754	25102	64173	2273	7746	2178	16371	9514	813	6289	18690	15579	3669	36795	4692	11887	8519	1450	1416	3198	5022	9280	12235	3419	2856	1661	2387	2418	1858	840	2307	2513	1550	2962	8622	2419	2341	1211	2386	2188	2367	872	1869	4791	3361	2887	4184
